tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2407,Barcelona,Clay,,A,20240416,12241896,95935,,,Cameron Norrie,L,188,GBR,28,248846,,,Harold Mayot,R,178,FRA,22,7-6(2) 6-7 0-0,3,R32,3,3,2,75,53,40,12,12,1,3,4,0,96,62,40,18,12,7,9,42,,108,
2407,Barcelona,Clay,,A,20240416,12241881,169496,,,Martin Etcheverry,R,196,ARG,24,186885,,,Nick Hardt,R,183,DOM,23,7-5(2) 6-2 0-0,3,R32,45,5,1,68,54,38,5,10,3,4,0,2,60,49,27,5,10,3,7,31,,198,
2407,Barcelona,Clay,,A,20240416,12241872,39234,,,Dusan Lajovic,R,183,SRB,34,185388,,,Ugo Humbert,L,188,FRA,26,6-4 6-4 0-0,3,R32,40,3,2,53,37,28,7,10,3,5,1,1,54,40,22,9,10,1,5,56,,16,
2491,Munich,Clay,,A,20240416,12239981,57163,,,Alexander Zverev,R,198,DEU,27,200159,,,Jurij Rodionov,L,191,AUT,25,7-6(2) 6-2 0-0,3,R16,92,1,0,68,51,39,10,9,4,4,2,2,69,40,31,12,10,2,4,4,,152,
2491,Munich,Clay,,A,20240416,12248049,47975,,,Yannick Hanfmann,R,193,DEU,32,264344,,,Alexander Shevchenko,R,185,KAZ,23,6-7 6-3 7-5(2),3,R32,56,0,2,109,76,56,17,17,2,3,7,1,107,73,50,17,16,2,5,110,,57,
2491,Munich,Clay,,A,20240416,12251655,145112,,,Andrea Husler,L,196,CHE,28,348701,,,Marko Topo,U,185,DEU,20,3-6 6-1 6-3,3,R32,47,4,3,70,42,27,19,12,2,4,1,3,86,50,30,16,13,6,11,229,,455,
2431,Bucharest,Clay,,A,20240416,12253444,67154,,,Gregoire Barrere,R,183,FRA,30,71280,,,Thanasi Kokkinakis,R,193,AUS,28,7-5(2) 6-3 0-0,3,R32,411,2,2,76,49,36,16,10,4,4,3,1,63,42,28,12,10,4,6,130,,93,
2431,Bucharest,Clay,,A,20240416,12240112,102151,,,Alejandro Tabilo,L,188,CHL,27,63606,,,Arthur Rinderknech,R,196,FRA,28,6-3 6-4 0-0,3,R16,40,3,0,53,34,29,12,10,1,1,6,1,51,37,29,5,9,2,4,19,,76,
2431,Bucharest,Clay,,A,20240416,12248656,198592,,,Miomir Kecmanovic,R,183,SRB,24,25838,,,David Goffin,R,180,BEL,33,6-4 3-6 6-3,3,R32,38,2,1,88,57,40,15,14,5,7,3,2,85,50,38,17,14,4,7,52,,83,
2491,Munich,Clay,,A,20240416,12239994,258749,,,Jack Draper,L,193,GBR,22,209103,,,Rudolf Molleker,R,188,DEU,23,4-6 6-1 6-1,3,R16,32,9,2,69,49,39,9,12,1,2,1,1,70,41,27,13,12,4,9,28,,202,
2491,Munich,Clay,,A,20240417,12239982,136042,,,Taylor Fritz,R,196,USA,26,250857,,,Alejandro Moro Canas,U,183,ESP,23,6-3 6-1 0-0,3,R16,30,9,0,40,25,22,10,8,0,0,4,2,66,50,25,8,8,6,10,12,,188,
2431,Bucharest,Clay,,A,20240417,12240111,47770,,,Marton Fucsovics,R,188,HUN,32,122368,,,Tallon Griekspoor,R,188,NLD,28,7-5(2) 6-1 0-0,3,R16,37,5,2,60,44,33,9,9,4,4,1,2,65,40,22,13,10,2,6,70,,27,
2407,Barcelona,Clay,,A,20240417,12241873,299538,,,Matteo Arnaldi,R,185,ITA,23,38517,,,Marco Trungelliti,R,178,ARG,34,6-3 6-0 0-0,3,R16,25,2,0,47,26,22,14,8,1,1,2,2,62,38,21,9,7,10,14,35,,151,
2431,Bucharest,Clay,,A,20240417,12240105,403869,,,Joao Fonseca,U,185,BRA,17,44547,,,Radu Albot,R,175,MDA,34,7-6(2) 6-2 0-0,3,R16,1603,1,1,68,45,30,16,10,1,2,3,2,63,42,28,9,10,1,4,216,,144,
2431,Bucharest,Clay,,A,20240417,12240115,175014,,,Corentin Moutet,L,180,FRA,25,125006,,,Nuno Borges,R,185,PRT,27,6-2 6-7 6-2,3,R16,44,1,0,85,61,37,15,14,3,7,3,4,111,83,47,10,14,7,15,55,,51,
2407,Barcelona,Clay,,A,20240417,12241897,169496,,,Martin Etcheverry,R,196,ARG,24,235576,,,Brandon Nakashima,R,188,USA,22,3-6 7-6(2) 6-4,3,R16,60,6,3,93,62,48,14,15,2,4,14,0,125,77,53,26,16,10,12,31,,65,
2491,Munich,Clay,,A,20240417,12239992,64570,,,Cristian Garin,R,185,CHL,28,406728,,,Alex Michelsen,U,193,USA,19,6-7 6-2 6-1,3,R16,33,3,2,81,49,33,18,13,5,8,0,5,114,83,45,12,14,11,19,106,,55,
2407,Barcelona,Clay,,A,20240417,12241895,39234,,,Dusan Lajovic,R,183,SRB,34,157456,,,Alejandro Davidovich Fokina,R,183,ESP,25,7-6(2) 3-6 6-1,3,R16,38,2,3,117,86,56,10,14,10,15,0,3,92,62,35,16,14,4,10,56,,36,
2407,Barcelona,Clay,,A,20240417,12241884,95935,,,Cameron Norrie,L,188,GBR,28,16720,,,Roberto Bautista Agut,R,183,ESP,36,6-4 6-3 0-0,3,R16,41,4,3,46,26,19,9,9,0,2,1,1,54,36,22,7,10,2,7,42,,112,
2407,Barcelona,Clay,,A,20240417,12241891,338500,,,Arthur Fils,R,185,FRA,20,127208,,,Daniel Altmaier,R,188,DEU,25,6-4 1-6 6-1,3,R32,27,1,0,65,41,32,12,12,1,3,0,0,73,49,31,13,12,2,5,34,,80,
2407,Barcelona,Clay,,A,20240417,12241898,201239,,,Alex de Minaur,R,183,AUS,25,14486,,,Rafael Nadal,L,185,ESP,38,7-5(2) 6-1 0-0,3,R32,43,2,3,54,28,21,17,9,2,3,0,1,73,50,29,8,10,4,9,9,,265,
2407,Barcelona,Clay,,A,20240417,12241886,218259,,,Fabian Marozsan,R,193,HUN,24,335102,,,Luca Van Assche,R,178,FRA,20,6-0 3-2 0-0,3,R32,18,6,0,33,24,18,6,6,0,0,1,3,32,19,10,4,5,2,5,43,,104,
2407,Barcelona,Clay,,A,20240417,12241894,51141,,,Roberto Carballes Baena,R,183,ESP,31,261015,,,Lorenzo Musetti,R,185,ITA,22,7-6(2) 6-4 0-0,3,R32,59,2,0,80,60,44,10,11,4,5,5,2,87,57,38,16,11,11,13,64,,25,
2407,Barcelona,Clay,,A,20240417,12241893,122366,,,Stefanos Tsitsipas,R,193,GRC,25,83397,,,Sebastian Ofner,R,191,AUT,28,6-4 7-5(2) 0-0,3,R32,59,3,2,72,52,36,7,11,5,8,5,2,65,35,21,16,11,3,8,11,,45,
2491,Munich,Clay,,A,20240417,12239988,283070,,,Holger Rune,R,188,DNK,21,92074,,,Elahi Galan,R,191,COL,28,6-4 6-2 0-0,3,R16,140,7,2,54,28,26,13,9,1,1,2,1,65,43,25,11,9,1,4,15,,103,
2431,Bucharest,Clay,,A,20240418,12240113,102151,,,Alejandro Tabilo,L,188,CHL,27,403869,,,Joao Fonseca,U,185,BRA,17,4-6 7-6(2) 6-4,3,QF,39,8,1,96,67,47,12,16,3,7,4,4,100,66,44,20,16,7,11,19,,216,
2491,Munich,Clay,,A,20240418,12239990,145112,,,Andrea Husler,L,196,CHE,28,47975,,,Yannick Hanfmann,R,193,DEU,32,6-2 6-4 0-0,3,R16,41,5,2,59,37,27,13,9,4,5,2,1,61,38,21,12,9,0,4,229,,110,
2491,Munich,Clay,,A,20240418,12239985,283070,,,Holger Rune,R,188,DNK,21,145112,,,Andrea Husler,L,196,CHE,28,6-4 7-6(2) 0-0,3,QF,59,3,0,76,52,41,15,11,4,4,7,1,72,49,33,14,11,5,6,15,,229,
2431,Bucharest,Clay,,A,20240418,12240116,67154,,,Gregoire Barrere,R,183,FRA,30,77223,,,Pedro Martinez,R,185,ESP,27,6-7 6-3 6-4,3,QF,49,7,3,98,63,44,19,16,2,5,2,2,109,74,45,17,15,8,13,130,,49,
2491,Munich,Clay,,A,20240418,12239984,136042,,,Taylor Fritz,R,196,USA,26,258749,,,Jack Draper,L,193,GBR,22,4-6 6-3 7-6(2),3,QF,55,18,0,96,75,60,13,16,6,7,10,2,92,60,46,18,15,0,1,12,,28,
2431,Bucharest,Clay,,A,20240418,12240110,47770,,,Marton Fucsovics,R,188,HUN,32,175014,,,Corentin Moutet,L,180,FRA,25,4-6 6-4 6-1,3,QF,60,0,2,96,58,35,21,13,6,10,0,3,108,71,37,18,14,7,14,70,,61,
2431,Bucharest,Clay,,A,20240418,12240106,67154,,,Gregoire Barrere,R,183,FRA,30,195840,,,Sebastian Korda,R,196,USA,24,6-4 6-4 0-0,3,R16,35,1,0,60,42,24,8,10,4,8,1,0,52,28,16,10,10,2,8,130,,21,
2431,Bucharest,Clay,,A,20240418,12240121,77223,,,Pedro Martinez,R,185,ESP,27,198592,,,Miomir Kecmanovic,R,183,SRB,24,7-6(2) 3-6 6-3,3,R16,46,2,4,101,68,48,16,15,9,12,5,1,102,70,47,17,15,7,10,49,,52,
2431,Bucharest,Clay,,A,20240418,12240107,221012,,,Francisco Cerundolo,R,185,ARG,25,54573,,,Federico Coria,R,180,ARG,32,7-5(2) 6-1 0-0,3,R16,29,1,3,63,45,25,7,10,3,7,0,0,60,40,20,3,9,4,11,30,,72,
2491,Munich,Clay,,A,20240418,12239980,46391,,,Lennard Struff,R,193,DEU,34,102339,,,Botic Van De Zandschulp,R,191,NLD,28,7-6(2) 6-4 0-0,3,R16,120,7,2,75,42,30,20,11,4,5,3,4,105,74,46,13,11,11,13,41,,97,
2407,Barcelona,Clay,,A,20240418,12241890,264372,,,Facundo Diaz Acosta,L,183,ARG,23,218259,,,Fabian Marozsan,R,193,HUN,24,3-6 6-3 6-1,3,R16,31,3,2,67,47,34,10,13,0,2,0,0,82,57,33,13,12,4,8,67,,43,
2491,Munich,Clay,,A,20240418,12239987,64570,,,Cristian Garin,R,185,CHL,28,57163,,,Alexander Zverev,R,198,DEU,27,6-4 6-4 0-0,3,QF,69,2,0,65,36,23,22,10,2,2,3,1,76,57,36,10,10,4,6,106,,4,
2431,Bucharest,Clay,,A,20240418,12240109,271389,,,Mariano Navone,U,178,ARG,23,161262,,,Thiago Seyboth Wild,R,185,BRA,24,6-3 2-6 7-5(2),3,R16,68,4,5,95,61,43,14,15,8,13,3,3,102,65,40,16,14,7,12,32,,74,
2407,Barcelona,Clay,,A,20240418,12241883,119248,,,Casper Ruud,R,183,NOR,25,299538,,,Matteo Arnaldi,R,185,ITA,23,6-4 6-3 0-0,3,QF,53,2,0,67,50,30,12,10,6,8,1,1,51,27,15,11,9,2,6,8,,35,
2407,Barcelona,Clay,,A,20240418,12241887,119248,,,Casper Ruud,R,183,NOR,25,87690,,,Jordan Thompson,R,183,AUS,30,6-1 6-4 0-0,3,R16,42,1,0,45,32,26,11,9,2,2,4,1,50,27,18,10,8,3,6,8,,40,
2407,Barcelona,Clay,,A,20240418,12241878,122366,,,Stefanos Tsitsipas,R,193,GRC,25,51141,,,Roberto Carballes Baena,R,183,ESP,31,7-5(2) 6-3 0-0,3,R16,47,7,2,80,48,34,18,11,5,6,1,2,67,49,30,11,10,8,11,11,,64,
2407,Barcelona,Clay,,A,20240418,12241882,338500,,,Arthur Fils,R,185,FRA,20,201239,,,Alex de Minaur,R,183,AUS,25,7-5(2) 6-2 0-0,3,R16,46,4,1,56,34,24,12,10,1,3,2,4,69,41,25,11,10,5,10,34,,9,
2407,Barcelona,Clay,,A,20240418,12241877,169496,,,Martin Etcheverry,R,196,ARG,24,95935,,,Cameron Norrie,L,188,GBR,28,7-6(2) 7-6(2) 0-0,3,QF,80,7,2,92,57,44,17,12,4,5,3,2,88,59,43,13,12,3,4,31,,42,
2491,Munich,Clay,,A,20240418,12239991,192013,,,Felix Auger-Aliassime,R,193,CAN,23,48632,,,Taro Daniel,R,191,JPN,31,6-3 6-2 0-0,3,R16,42,9,2,63,40,32,9,9,3,4,0,1,44,35,17,5,8,0,4,17,,84,
2431,Bucharest,Clay,,A,20240419,12240117,271389,,,Mariano Navone,U,178,ARG,23,67154,,,Gregoire Barrere,R,183,FRA,30,6-3 6-4 0-0,3,SF,50,1,0,57,41,30,6,9,3,5,1,1,75,47,24,13,10,9,14,32,,130,
2491,Munich,Clay,,A,20240419,12239989,46391,,,Lennard Struff,R,193,DEU,34,192013,,,Felix Auger-Aliassime,R,193,CAN,23,7-5(2) 6-4 0-0,3,QF,1030,6,0,65,50,33,12,11,1,2,3,3,65,42,24,14,11,4,7,41,,17,
2491,Munich,Clay,,A,20240419,12239986,136042,,,Taylor Fritz,R,196,USA,26,64570,,,Cristian Garin,R,185,CHL,28,6-3 6-4 0-0,3,SF,43,4,1,52,35,31,10,10,0,0,2,1,56,33,27,11,9,9,11,12,,106,
2491,Munich,Clay,,A,20240419,12239983,46391,,,Lennard Struff,R,193,DEU,34,283070,,,Holger Rune,R,188,DNK,21,6-2 6-0 0-0,3,SF,6,8,1,36,20,19,10,7,1,1,0,2,41,26,13,4,7,2,7,41,,15,
2407,Barcelona,Clay,,A,20240419,12241874,119248,,,Casper Ruud,R,183,NOR,25,169496,,,Martin Etcheverry,R,196,ARG,24,7-6(2) 6-4 0-0,3,SF,41,1,1,71,42,33,15,11,2,4,4,2,64,41,30,12,11,3,6,8,,31,
2407,Barcelona,Clay,,A,20240419,12241879,122366,,,Stefanos Tsitsipas,R,193,GRC,25,264372,,,Facundo Diaz Acosta,L,183,ARG,23,4-6 6-3 7-6(2),3,QF,79,3,7,104,67,49,17,16,4,8,1,3,85,53,42,16,15,3,7,11,,67,
2407,Barcelona,Clay,,A,20240419,12241871,39234,,,Dusan Lajovic,R,183,SRB,34,338500,,,Arthur Fils,R,185,FRA,20,6-4 3-6 6-2,3,QF,48,1,0,83,65,37,12,13,3,6,6,5,92,54,37,15,14,3,8,56,,34,
2431,Bucharest,Clay,,A,20240419,12240118,271389,,,Mariano Navone,U,178,ARG,23,221012,,,Francisco Cerundolo,R,185,ARG,25,5-7 6-4 7-5(2),3,QF,1037,1,0,128,91,46,21,17,14,21,0,3,105,81,43,12,17,10,18,32,,30,
2431,Bucharest,Clay,,A,20240419,12240114,47770,,,Marton Fucsovics,R,188,HUN,32,102151,,,Alejandro Tabilo,L,188,CHL,27,6-4 6-4 0-0,3,SF,43,12,0,54,35,27,11,10,0,1,3,3,63,45,30,6,10,3,6,70,,19,
2491,Munich,Clay,,A,20240420,12239993,46391,,,Lennard Struff,R,193,DEU,34,136042,,,Taylor Fritz,R,196,USA,26,7-5(2) 6-3 0-0,3,F,32,2,0,58,33,26,12,10,4,6,8,2,64,37,25,9,11,6,11,41,,12,
2431,Bucharest,Clay,,A,20240420,12240108,47770,,,Marton Fucsovics,R,188,HUN,32,271389,,,Mariano Navone,U,178,ARG,23,6-4 7-5(2) 0-0,3,F,66,1,6,67,40,25,16,11,4,7,2,1,77,53,30,10,11,3,8,70,,32,
2407,Barcelona,Clay,,A,20240420,12241889,122366,,,Stefanos Tsitsipas,R,193,GRC,25,39234,,,Dusan Lajovic,R,183,SRB,34,5-7 6-4 6-2,3,SF,29,5,6,87,50,41,22,15,2,3,0,2,90,65,43,13,15,1,4,11,,56,
2374,Madrid Open,Clay,,M,20240421,12269322,196122,17,,Camilo Ugo Carabelli,R,185,ARG,25,108565,,,Bernabe Zapata Miralles,R,183,ESP,27,6-4 6-4 0-0,3,RR,61,1,2,75,43,31,20,10,5,5,1,4,88,60,38,12,10,11,13,100,,194,
2374,Madrid Open,Clay,,M,20240421,12269312,187608,11,,Aleksandar Kovacevic,R,183,USA,25,326111,,,Matteo Gigante,L,180,ITA,22,6-3 6-3 0-0,3,RR,37,4,0,59,36,25,15,9,5,6,1,4,51,23,12,14,9,0,4,88,,135,
2374,Madrid Open,Clay,,M,20240421,12269326,44547,,,Radu Albot,R,175,MDA,34,77223,1,,Pedro Martinez,R,185,ESP,27,6-2 6-3 0-0,3,RR,39,2,3,52,32,27,11,9,0,0,1,0,45,29,20,8,8,3,6,144,,49,
2374,Madrid Open,Clay,,M,20240421,12269328,16720,3,,Roberto Bautista Agut,R,183,ESP,36,504571,,WC,Amir Omarkhanov,U,,KAZ,,6-2 6-1 0-0,3,RR,26,1,1,35,26,21,7,7,0,0,0,2,39,22,13,5,8,2,7,112,,,
2374,Madrid Open,Clay,,M,20240421,12269320,307383,,WC,Abedallah Shelbayh,U,180,JOR,20,199395,24,,Vit Kopriva,R,178,CZE,27,6-1 1-6 6-1,3,RR,46,0,2,68,42,31,13,11,3,5,1,8,76,50,33,9,10,5,9,223,,123,
2374,Madrid Open,Clay,,M,20240421,12269321,16822,16,,Albert Ramos-Vinolas,L,188,ESP,36,48599,,,Diego Schwartzman,R,170,ARG,31,3-6 7-6(2) 6-2,3,RR,40,2,1,85,62,39,13,14,6,10,5,5,99,59,36,20,15,4,9,107,,182,
2374,Madrid Open,Clay,,M,20240421,12269311,158912,,,Valentin Vacherot,R,193,MCO,25,200159,23,,Jurij Rodionov,L,191,AUT,25,6-3 2-6 6-2,3,RR,35,4,4,89,61,43,11,13,6,9,3,4,66,37,25,13,12,1,5,111,,152,
2374,Madrid Open,Clay,,M,20240421,12269313,38183,,,Facundo Bagnis,L,183,ARG,34,25838,12,,David Goffin,R,180,BEL,33,6-2 2-6 6-3,3,RR,46,4,3,73,52,34,13,13,5,8,4,2,71,42,22,18,12,1,5,124,,83,
2374,Madrid Open,Clay,,M,20240421,12269329,235576,4,,Brandon Nakashima,R,188,USA,22,421229,,WC,Reda Bennani,U,,MAR,17,6-1 6-7 6-1,3,RR,28,12,3,89,61,47,12,14,1,4,2,4,101,69,38,12,12,9,16,65,,1442,
2374,Madrid Open,Clay,,M,20240421,12269323,47603,20,,Thiago Monteiro,L,183,BRA,30,57703,,WC,Lucas Pouille,R,185,FRA,30,4-6 6-4 6-4,3,RR,39,2,2,80,60,51,9,15,3,4,6,3,83,50,37,21,15,3,5,86,,212,
2374,Madrid Open,Clay,,M,20240421,12269315,237188,,,Giulio Zeppieri,L,183,ITA,22,71660,13,,Maximilian Marterer,L,188,DEU,29,6-3 7-6(2) 0-0,3,RR,53,8,3,67,40,32,15,11,1,2,4,0,61,46,30,9,10,1,3,153,,85,
2374,Madrid Open,Clay,,M,20240421,12269330,221515,5,,Agustin Tirante,R,185,ARG,23,243925,,,Titouan Droguet,R,191,FRA,23,6-3 7-5(2) 0-0,3,RR,65,2,1,65,53,39,7,11,3,4,5,1,74,46,30,11,10,10,13,127,,140,
2407,Barcelona,Clay,,A,20240421,12241885,119248,,,Casper Ruud,R,183,NOR,25,122366,,,Stefanos Tsitsipas,R,193,GRC,25,7-5(2) 6-3 0-0,3,F,38,2,2,56,45,35,7,11,1,2,3,4,61,35,22,13,10,3,6,8,,11,
2374,Madrid Open,Clay,,M,20240421,12269324,163636,22,,Lukas Klein,R,193,SVK,26,217448,,WC,Pol Martin Tiffon,R,183,ESP,24,6-3 6-2 0-0,3,RR,35,0,2,57,37,30,9,9,3,3,2,5,58,35,24,9,8,8,11,128,,468,
2374,Madrid Open,Clay,,M,20240421,12269307,43748,14,,Dominic Thiem,R,185,AUT,30,158748,,,Felipe Meligeni Alves,R,185,BRA,26,6-2 3-6 7-5(2),3,RR,53,6,4,88,57,37,19,14,8,11,1,1,99,72,44,13,15,9,14,134,,145,
2374,Madrid Open,Clay,,M,20240422,12269310,321404,,,Hamad Međedovic,R,188,SRB,20,205906,10,,Hugo Gaston,L,173,FRA,23,4-6 6-3 6-1,3,RR,26,10,5,76,54,37,14,13,0,2,1,5,91,46,30,19,13,6,11,126,,71,
2374,Madrid Open,Clay,,M,20240422,12270983,14414,19,,Richard Gasquet,R,183,FRA,38,42152,,A,Stefano Napolitano,R,196,ITA,29,6-4 6-3 0-0,3,RR,53,3,1,58,34,27,11,10,5,7,0,1,63,40,19,14,9,6,10,125,,129,
2374,Madrid Open,Clay,,M,20240422,12269316,54573,2,,Federico Coria,R,180,ARG,32,16683,,,Mikhail Kukushkin,R,183,KAZ,36,6-2 4-6 6-2,3,RR,35,1,4,86,63,45,7,13,2,5,0,1,68,45,24,14,13,1,7,72,,133,
2374,Madrid Open,Clay,,M,20240422,12269401,207081,,,Duje Ajdukovic,R,188,HRV,23,44553,,,Hugues Herbert,R,188,FRA,33,7-5(2) 7-5(2) 0-0,3,RR,45,8,4,81,50,35,19,12,3,4,12,3,83,52,38,11,12,9,12,136,,138,
2374,Madrid Open,Clay,,M,20240422,12272160,108767,,A,Benjamin Hassan,R,183,DEU,29,232057,,,Emilio Nava,R,185,USA,22,6-4 6-2 0-0,3,RR,43,2,1,64,42,30,16,9,7,7,2,1,59,44,28,7,9,3,6,154,,143,
2374,Madrid Open,Clay,,M,20240422,12269319,298795,,,Shintaro Mochizuki,R,175,JPN,21,88992,18,,Alexandre Muller,R,183,FRA,27,7-6(2) 2-0 0-0,3,RR,10,1,2,62,30,17,19,7,3,5,0,1,55,40,24,5,7,8,11,141,,102,
2374,Madrid Open,Clay,,M,20240422,12269314,255420,21,,Francisco Comesana,R,178,ARG,23,95801,,,Andrea Vavassori,R,193,ITA,29,6-4 7-5(2) 0-0,3,RR,49,5,1,63,52,38,7,11,4,5,7,2,64,40,25,13,11,2,5,122,,206,
2374,Madrid Open,Clay,,M,20240422,12271168,163636,22,,Lukas Klein,R,193,SVK,26,221515,5,,Agustin Tirante,R,185,ARG,23,6-3 6-3 0-0,3,RR,42,4,1,57,40,30,10,9,5,5,2,1,67,55,32,5,9,7,10,128,,127,
2374,Madrid Open,Clay,,M,20240422,12271160,264358,,A,Pablo Llamas Ruiz,R,188,ESP,21,90798,,,Quentin Halys,R,191,FRA,27,6-2 6-4 0-0,3,RR,45,0,1,59,41,29,10,9,5,6,4,3,56,29,19,11,9,3,7,168,,220,
2374,Madrid Open,Clay,,M,20240422,12271654,235576,4,,Brandon Nakashima,R,188,USA,22,196122,17,,Camilo Ugo Carabelli,R,185,ARG,25,7-6(2) 7-6(2) 0-0,3,RR,67,7,0,77,57,49,13,12,1,1,5,0,91,59,45,22,12,2,2,65,,100,
2374,Madrid Open,Clay,,M,20240422,12272053,187608,11,,Aleksandar Kovacevic,R,183,USA,25,158912,,,Valentin Vacherot,R,193,MCO,25,6-4 6-2 0-0,3,RR,36,6,3,54,32,28,11,9,2,2,6,2,50,37,24,6,9,2,5,88,,111,
2374,Madrid Open,Clay,,M,20240422,12271169,38183,,,Facundo Bagnis,L,183,ARG,34,237188,,,Giulio Zeppieri,L,183,ITA,22,6-4 6-4 0-0,3,RR,48,4,1,55,41,32,10,10,0,0,3,2,61,41,29,10,10,4,6,124,,153,
2374,Madrid Open,Clay,,M,20240422,12272052,16822,16,,Albert Ramos-Vinolas,L,188,ESP,36,16720,3,,Roberto Bautista Agut,R,183,ESP,36,6-4 3-6 6-4,3,RR,54,3,4,86,60,36,10,14,6,12,3,4,97,66,39,12,15,6,13,107,,112,
2374,Madrid Open,Clay,,M,20240422,12272182,175014,7,,Corentin Moutet,L,180,FRA,25,307383,,WC,Abedallah Shelbayh,U,180,JOR,20,6-2 6-2 0-0,3,RR,36,4,0,51,40,30,7,8,6,6,2,1,41,27,14,6,8,0,4,61,,223,
2374,Madrid Open,Clay,,M,20240422,12269325,175014,7,,Corentin Moutet,L,180,FRA,25,273679,,,Terence Atmane,L,193,FRA,22,6-4 7-6(2) 0-0,3,RR,78,0,1,81,61,40,11,11,7,9,1,6,77,47,31,11,11,8,11,61,,131,
2374,Madrid Open,Clay,,M,20240422,12272623,264358,,A,Pablo Llamas Ruiz,R,188,ESP,21,54573,2,,Federico Coria,R,180,ARG,32,7-5(2) 7-5(2) 0-0,3,RR,57,5,2,82,56,43,12,12,5,5,1,1,75,55,35,13,12,5,7,168,,72,
2374,Madrid Open,Clay,,M,20240422,12269317,71280,8,,Thanasi Kokkinakis,R,193,AUS,28,67154,,,Gregoire Barrere,R,183,FRA,30,6-2 6-2 0-0,3,RR,37,6,1,50,39,29,5,8,0,0,1,1,51,31,20,7,8,3,7,93,,130,
2374,Madrid Open,Clay,,M,20240422,12271487,47603,20,,Thiago Monteiro,L,183,BRA,30,44547,,,Radu Albot,R,175,MDA,34,7-6(2) 1-6 6-4,3,RR,49,3,3,86,58,42,13,14,2,5,3,3,91,59,40,21,15,2,4,86,,144,
2374,Madrid Open,Clay,,M,20240423,12272694,321404,,,Hamad Međedovic,R,188,SRB,20,255420,21,,Francisco Comesana,R,178,ARG,23,6-4 6-1 0-0,3,RR,31,5,2,46,29,24,10,9,0,1,2,2,49,34,20,5,8,3,7,127,,121,
2374,Madrid Open,Clay,,M,20240423,12272722,14414,19,,Richard Gasquet,R,183,FRA,38,207081,,,Duje Ajdukovic,R,188,HRV,23,6-2 7-5(2) 0-0,3,RR,46,7,1,62,40,32,11,10,3,4,5,2,57,33,21,9,10,1,5,125,,136,
2374,Madrid Open,Clay,,M,20240423,12272661,108767,,A,Benjamin Hassan,R,183,DEU,29,298795,,,Shintaro Mochizuki,R,175,JPN,21,5-7 7-5(2) 6-3,3,RR,50,6,0,94,52,38,28,17,4,6,1,8,116,55,45,26,16,11,14,154,,141,
2374,Madrid Open,Clay,,M,20240423,12272145,71280,8,,Thanasi Kokkinakis,R,193,AUS,28,43748,14,,Dominic Thiem,R,185,AUT,30,6-1 6-3 0-0,3,RR,43,4,0,46,32,26,8,8,4,4,1,1,56,36,18,11,8,4,8,93,,134,
2374,Madrid Open,Clay,,M,20240423,12271289,127208,,,Daniel Altmaier,R,188,DEU,25,417196,,WC,Martin Landaluce,U,191,ESP,18,6-1 7-5(2) 0-0,3,R128,61,7,3,58,36,29,8,10,4,6,1,5,58,31,17,11,9,7,12,80,,304,
2374,Madrid Open,Clay,,M,20240423,12271283,308084,,,Luciano Darderi,R,183,ITA,22,14844,,,Gael Monfils,R,193,FRA,37,6-4 6-2 0-0,3,R128,33,2,1,48,26,21,14,9,1,2,2,4,62,30,18,14,9,1,5,37,,33,
2374,Madrid Open,Clay,,M,20240423,12271285,161262,,,Thiago Seyboth Wild,R,185,BRA,24,124930,,,Roman Safiullin,R,185,RUS,26,6-4 6-4 0-0,3,R128,40,11,0,51,36,29,8,10,1,2,6,8,81,49,33,11,10,5,8,74,,44,
2374,Madrid Open,Clay,,M,20240423,12271280,48632,,,Taro Daniel,R,191,JPN,31,124656,,,Aleksandar Vukic,R,188,AUS,28,6-2 6-7 6-1,3,R128,38,2,0,96,73,48,12,14,9,10,10,7,93,60,40,10,13,4,9,84,,69,
2374,Madrid Open,Clay,,M,20240423,12271281,264344,,,Alexander Shevchenko,R,185,KAZ,23,63606,,,Arthur Rinderknech,R,196,FRA,28,6-4 5-7 6-3,3,R128,43,3,1,96,57,42,24,16,6,7,5,0,86,47,37,21,15,1,3,57,,76,
2374,Madrid Open,Clay,,M,20240423,12271286,335102,,,Luca Van Assche,R,178,FRA,20,170946,,WC,Zizou Bergs,R,185,BEL,25,6-4 6-7 6-1,3,R128,42,1,4,109,77,53,15,14,10,11,10,3,105,68,47,14,15,8,13,104,,82,
2374,Madrid Open,Clay,,M,20240423,12271282,126356,,,Jaume Munar,R,183,ESP,27,125006,,,Nuno Borges,R,185,PRT,27,7-5(2) 6-4 0-0,3,R128,60,6,1,68,47,34,10,11,1,3,2,3,87,57,33,14,11,9,13,63,,50,
