tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,best_of,round,minutes,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,winner_odds,loser_odds,score,w1,w2,w3,w4,w5,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l1,l2,l3,l4,l5,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,loser_rank
14522.0,Adelaide,Hardcourt outdoor,,A,20240108,11954174.0,3,R32,76.0,258749.0,,,Jack Draper,L,193.0,GBR,22.0,221806.0,5,,Sebastian Baez,R,170.0,ARG,23,1.17,5.0,,6.0,6.0,0.0,0.0,0.0,5.0,2.0,51.0,31.0,25.0,10.0,8,0,0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,49.0,34.0,19.0,7.0,8,1,5,28.0,18
14522.0,Adelaide,Hardcourt outdoor,,A,20240108,11957018.0,3,R32,83.0,87690.0,,,Jordan Thompson,R,183.0,AUS,30.0,264372.0,,Q,Facundo Diaz Acosta,L,183.0,ARG,23,1.2,4.5,,6.0,6.0,0.0,0.0,0.0,1.0,0.0,42.0,26.0,22.0,11.0,8,3,3,2.0,2.0,0.0,0.0,0.0,2.0,4.0,56.0,35.0,16.0,13.0,8,4,8,40.0,67
2481.0,Auckland,Hardcourt outdoor,,A,20240108,11944752.0,3,R32,104.0,51141.0,,,Roberto Carballes Baena,R,183.0,ESP,31.0,16720.0,,,Roberto Bautista Agut,R,183.0,ESP,36,6.0,1.13,,6.0,6.0,0.0,0.0,0.0,3.0,4.0,54.0,34.0,25.0,8.0,9,1,3,4.0,3.0,0.0,0.0,0.0,3.0,3.0,73.0,50.0,31.0,5.0,10,10,15,64.0,112
2481.0,Auckland,Hardcourt outdoor,,A,20240108,11944745.0,3,R32,68.0,83397.0,7,,Sebastian Ofner,R,191.0,AUT,28.0,117916.0,,WC,Denis Shapovalov,L,185.0,CAN,25,1.8,2.0,,6.0,6.0,0.0,0.0,0.0,5.0,1.0,49.0,32.0,27.0,10.0,9,2,2,4.0,2.0,0.0,0.0,0.0,0.0,11.0,55.0,27.0,20.0,11.0,9,0,3,45.0,121
2481.0,Auckland,Hardcourt outdoor,,A,20240108,11944732.0,3,R32,88.0,124658.0,8,,Max Purcell,R,185.0,AUS,26.0,257637.0,,WC,Kiranpal Pannu,R,185.0,NZL,27,1.04,13.0,,6.0,6.0,0.0,0.0,0.0,10.0,0.0,51.0,31.0,29.0,13.0,10,2,2,4.0,4.0,0.0,0.0,0.0,2.0,4.0,60.0,40.0,33.0,7.0,10,2,4,68.0,450
2363.0,Australian Open,Hardcourt outdoor,,G,20240108,11954306.0,3,RR,102.0,233126.0,,WC,Dane Sweeny,R,170.0,AUS,23.0,326111.0,,,Matteo Gigante,L,180.0,ITA,22,2.38,1.53,,7.0,7.0,0.0,0.0,0.0,3.0,2.0,69.0,48.0,32.0,13.0,12,0,3,6.0,5.0,0.0,0.0,0.0,3.0,7.0,73.0,47.0,31.0,9.0,12,3,7,238.0,135
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954341.0,3,RR,56.0,108767.0,,,Benjamin Hassan,R,183.0,DEU,29.0,105607.0,,,Jan Choinski,R,196.0,GBR,28,1.83,1.83,,6.0,6.0,0.0,0.0,0.0,4.0,1.0,45.0,34.0,29.0,5.0,8,0,0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,52.0,41.0,24.0,2.0,8,2,6,154.0,174
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954336.0,3,RR,77.0,273680.0,2,,Flavio  Cobolli,R,183.0,ITA,22.0,369177.0,,WC,Jeremy Jin,U,178.0,AUS,20,1.07,9.0,,6.0,6.0,0.0,0.0,0.0,1.0,2.0,50.0,30.0,23.0,13.0,8,2,2,2.0,2.0,0.0,0.0,0.0,2.0,2.0,51.0,31.0,16.0,9.0,8,2,6,48.0,901
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954363.0,3,RR,117.0,248846.0,,,Harold Mayot,R,178.0,FRA,22.0,43761.0,,,Andrea Collarini,L,183.0,ARG,32,1.12,6.0,,7.0,6.0,0.0,0.0,0.0,4.0,2.0,86.0,54.0,36.0,23.0,11,4,4,6.0,3.0,0.0,0.0,0.0,3.0,5.0,78.0,50.0,39.0,12.0,10,3,4,108.0,292
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954356.0,,RR,150.0,23664.0,,,Federico Gaio,R,178.0,ITA,32.0,66002.0,,,Laurent Lokoli,R,188.0,FRA,29,1.91,1.8,,4.0,6.0,3.0,0.0,0.0,5.0,3.0,73.0,44.0,32.0,13.0,13,1,5,6.0,4.0,2.0,0.0,0.0,2.0,5.0,84.0,48.0,30.0,16.0,12,1,5,388.0,443
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954360.0,3,RR,129.0,79467.0,,WC,Omar Jasika,L,183.0,AUS,27.0,260122.0,,,Dalibor Svrcina,R,178.0,CZE,21,2.5,1.5,,6.0,1.0,6.0,0.0,0.0,1.0,1.0,104.0,103.0,57.0,0.0,12,7,10,3.0,6.0,2.0,0.0,0.0,2.0,1.0,63.0,59.0,37.0,1.0,12,1,5,221.0,255
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954339.0,3,RR,98.0,267577.0,,,Kyrian Jacquet,R,178.0,FRA,23.0,74441.0,,,Enzo Couacaud,R,183.0,FRA,29,1.57,2.25,,6.0,2.0,6.0,0.0,0.0,7.0,6.0,91.0,58.0,41.0,14.0,13,5,8,3.0,6.0,2.0,0.0,0.0,7.0,2.0,72.0,46.0,30.0,12.0,12,2,6,239.0,195
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954372.0,3,RR,92.0,51100.0,,,Oriol Roca Batalla,R,175.0,ESP,31.0,299481.0,,WC,Philip Sekulic,R,191.0,AUS,20,2.2,1.62,,7.0,6.0,0.0,0.0,0.0,3.0,0.0,57.0,43.0,30.0,12.0,10,4,4,5.0,1.0,0.0,0.0,0.0,4.0,4.0,62.0,29.0,19.0,16.0,9,5,8,165.0,241
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954357.0,3,RR,136.0,205795.0,20,,Zsombor Piros,R,180.0,HUN,24.0,93597.0,,,Andrea Pellegrino,R,185.0,ITA,27,1.73,2.0,,6.0,6.0,6.0,0.0,0.0,7.0,3.0,102.0,74.0,52.0,15.0,14,8,9,7.0,2.0,1.0,0.0,0.0,4.0,2.0,109.0,78.0,46.0,15.0,13,10,15,181.0,158
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954351.0,3,RR,54.0,321404.0,10,,Mededovic Hamad Međedovic,R,188.0,SRB,21.0,44549.0,,,Marco Cecchinato,R,185.0,ITA,31,1.1,7.0,,6.0,6.0,0.0,0.0,0.0,8.0,1.0,33.0,22.0,20.0,8.0,7,0,0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,43.0,27.0,11.0,7.0,7,1,6,126.0,356
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954352.0,3,RR,86.0,258908.0,,,Francesco Passaro,R,180.0,ITA,23.0,77223.0,6,,Pedro Martinez,R,185.0,ESP,27,2.2,1.62,,6.0,6.0,0.0,0.0,0.0,7.0,1.0,61.0,48.0,33.0,6.0,9,5,6,3.0,2.0,0.0,0.0,0.0,0.0,1.0,49.0,35.0,19.0,7.0,8,0,4,132.0,49
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954342.0,3,RR,99.0,199395.0,24,,Vit Kopriva,R,178.0,CZE,27.0,81271.0,,,Calvin Hemery,R,191.0,FRA,29,2.0,1.73,,6.0,6.0,0.0,0.0,0.0,2.0,0.0,64.0,38.0,26.0,18.0,9,3,3,3.0,3.0,0.0,0.0,0.0,6.0,1.0,56.0,37.0,23.0,11.0,9,1,4,123.0,200
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954340.0,3,RR,96.0,213057.0,,,Oliver Crawford,R,180.0,GBR,25.0,89320.0,,,Ilya Ivashka,R,193.0,BLR,30,2.25,1.57,,6.0,3.0,6.0,0.0,0.0,2.0,4.0,71.0,46.0,36.0,16.0,13,1,2,3.0,6.0,1.0,0.0,0.0,3.0,2.0,69.0,46.0,28.0,15.0,12,2,5,217.0,448
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954374.0,3,RR,80.0,307383.0,,,Abedallah Shelbayh,U,180.0,JOR,20.0,243925.0,,,Titouan Droguet,R,191.0,FRA,23,1.83,1.83,,6.0,6.0,0.0,0.0,0.0,2.0,2.0,61.0,36.0,26.0,14.0,9,7,8,2.0,4.0,0.0,0.0,0.0,6.0,1.0,55.0,29.0,17.0,12.0,9,2,6,223.0,140
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954337.0,3,RR,84.0,57289.0,9,,Hugo Dellien,R,180.0,BOL,31.0,57759.0,,,Goncalo Oliveira,L,185.0,VEN,29,1.62,2.2,,6.0,6.0,0.0,0.0,0.0,6.0,2.0,59.0,52.0,35.0,4.0,9,6,7,4.0,2.0,0.0,0.0,0.0,2.0,3.0,56.0,40.0,25.0,6.0,9,5,9,171.0,270
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954361.0,3,RR,79.0,145130.0,14,,Alex Molcan,L,178.0,SVK,26.0,104967.0,,,Gijs Brouwer,L,191.0,NLD,28,1.62,2.2,,6.0,6.0,0.0,0.0,0.0,1.0,1.0,54.0,38.0,29.0,9.0,10,0,1,4.0,4.0,0.0,0.0,0.0,4.0,1.0,63.0,46.0,29.0,8.0,10,3,6,274.0,189
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954370.0,3,RR,107.0,185434.0,,,Santiago Rodriguez Taverna,R,191.0,ARG,25.0,49663.0,,,Antoine Escoffier,R,185.0,FRA,32,2.25,1.57,,6.0,7.0,0.0,0.0,0.0,5.0,1.0,69.0,67.0,42.0,1.0,11,3,6,4.0,6.0,0.0,0.0,0.0,3.0,2.0,81.0,77.0,45.0,1.0,11,4,8,286.0,211
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954338.0,3,RR,83.0,205906.0,4,,Hugo Gaston,L,173.0,FRA,23.0,254227.0,,,Bu Yunchaokete Bu.,U,185.0,CHN,22,1.44,2.62,,7.0,6.0,0.0,0.0,0.0,5.0,2.0,60.0,33.0,27.0,15.0,9,4,5,5.0,0.0,0.0,0.0,0.0,3.0,7.0,56.0,27.0,14.0,11.0,9,6,11,71.0,197
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954325.0,3,RR,106.0,131566.0,28,,Sumit Nagal,R,178.0,IND,26.0,141882.0,,,Geoffrey Blancaneaux,R,180.0,FRA,25,1.73,2.0,,6.0,7.0,0.0,0.0,0.0,0.0,1.0,69.0,58.0,43.0,6.0,11,1,1,3.0,5.0,0.0,0.0,0.0,2.0,4.0,68.0,46.0,33.0,8.0,10,1,3,73.0,268
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954359.0,3,RR,54.0,157808.0,30,,Lloyd Harris,R,193.0,ZAF,27.0,307391.0,,,Daniel Rincon,L,185.0,ESP,21,1.3,3.4,,6.0,6.0,0.0,0.0,0.0,7.0,0.0,41.0,34.0,29.0,5.0,8,1,1,2.0,2.0,0.0,0.0,0.0,0.0,1.0,44.0,32.0,19.0,4.0,8,3,7,118.0,218
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954343.0,3,RR,83.0,33115.0,,,John Millman,R,183.0,AUS,35.0,16833.0,,,Alessandro Giannessi,L,185.0,ITA,34,1.4,2.75,,6.0,6.0,0.0,0.0,0.0,2.0,0.0,65.0,57.0,39.0,3.0,10,5,6,3.0,4.0,0.0,0.0,0.0,3.0,6.0,50.0,38.0,26.0,4.0,9,2,5,950.0,384
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954324.0,3,RR,76.0,338420.0,,WC,Edward Winter,U,178.0,AUS,19.0,65606.0,,,Franco Agamenone,R,191.0,ITA,31,2.38,1.53,,6.0,6.0,0.0,0.0,0.0,0.0,4.0,53.0,33.0,25.0,10.0,10,3,5,3.0,4.0,0.0,0.0,0.0,3.0,3.0,61.0,41.0,23.0,10.0,9,7,11,637.0,215
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954368.0,3,RR,128.0,275471.0,,WC,Tristan Schoolkate,R,183.0,AUS,23.0,216154.0,,,Sho Shimabukuro,R,180.0,JPN,26,2.2,1.62,,5.0,6.0,6.0,0.0,0.0,11.0,3.0,101.0,83.0,58.0,10.0,16,4,6,7.0,4.0,3.0,0.0,0.0,1.0,3.0,88.0,80.0,56.0,3.0,15,5,8,176.0,251
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954327.0,3,RR,123.0,298247.0,32,,Zachary Svajda,R,175.0,USA,21.0,390214.0,,WC,Alexander Blockx,U,191.0,BEL,19,1.62,2.2,,4.0,6.0,6.0,0.0,0.0,2.0,5.0,95.0,73.0,49.0,13.0,15,5,7,6.0,3.0,4.0,0.0,0.0,6.0,1.0,90.0,63.0,41.0,12.0,14,6,9,119.0,301
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954326.0,3,RR,94.0,289146.0,,,Giovanni Mpetshi Perricard,R,202.99999999999997,FRA,21.0,132834.0,3,,Tomas Barrios Vera,R,191.0,CHL,26,1.62,2.2,,6.0,7.0,0.0,0.0,0.0,25.0,2.0,69.0,62.0,48.0,4.0,11,0,0,3.0,6.0,0.0,0.0,0.0,3.0,0.0,72.0,58.0,41.0,9.0,10,2,3,58.0,196
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954358.0,3,RR,99.0,298795.0,27,,Shintaro Mochizuki,R,175.0,JPN,21.0,113905.0,,,Nicolas Moreno De Alboran,R,185.0,USA,27,1.8,1.91,,3.0,6.0,6.0,0.0,0.0,3.0,4.0,65.0,32.0,21.0,19.0,12,0,3,6.0,0.0,2.0,0.0,0.0,6.0,7.0,72.0,46.0,28.0,8.0,11,5,11,141.0,146
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954354.0,3,RR,101.0,107357.0,,,Hugo Grenier,R,196.0,FRA,28.0,383991.0,,,Mark Lajal,U,191.0,EST,21,2.1,1.67,,6.0,6.0,0.0,0.0,0.0,12.0,2.0,69.0,47.0,33.0,10.0,9,11,12,4.0,2.0,0.0,0.0,0.0,0.0,3.0,53.0,32.0,20.0,9.0,9,4,8,183.0,269
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954335.0,3,RR,68.0,226805.0,19,,Maxime Cressy,R,200.99999999999997,USA,27.0,204329.0,,,Yu Hsiou Hsu,R,178.0,TWN,25,1.4,2.75,,6.0,6.0,0.0,0.0,0.0,8.0,3.0,49.0,35.0,29.0,7.0,8,1,1,2.0,1.0,0.0,0.0,0.0,0.0,2.0,46.0,39.0,21.0,2.0,7,6,10,186.0,226
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954371.0,3,RR,77.0,232780.0,,,Beibit Zhukayev,R,196.0,KAZ,23.0,66086.0,,,Nicolas Kicker,R,178.0,ARG,31,1.44,2.62,,6.0,6.0,0.0,0.0,0.0,10.0,1.0,52.0,36.0,29.0,8.0,9,2,2,1.0,4.0,0.0,0.0,0.0,1.0,3.0,56.0,32.0,20.0,12.0,8,1,4,213.0,1021
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954355.0,3,RR,86.0,372312.0,,,Jakub Mensik,U,193.0,CZE,18.0,235576.0,25,,Brandon Nakashima,R,188.0,USA,22,3.0,1.36,,6.0,7.0,0.0,0.0,0.0,6.0,1.0,60.0,43.0,36.0,13.0,11,0,0,4.0,6.0,0.0,0.0,0.0,4.0,0.0,64.0,46.0,32.0,15.0,11,3,4,78.0,65
2481.0,Auckland,Hardcourt outdoor,,A,20240109,11937949.0,3,R16,76.0,102151.0,,Q,Alejandro Tabilo,L,188.0,CHL,27.0,102339.0,,,Botic Van De Zandschulp,R,191.0,NLD,28,2.75,1.44,,7.0,6.0,0.0,0.0,0.0,2.0,1.0,63.0,43.0,34.0,10.0,12,0,3,5.0,3.0,0.0,0.0,0.0,3.0,5.0,56.0,35.0,24.0,10.0,10,3,7,19.0,97
14522.0,Adelaide,Hardcourt outdoor,,A,20240109,11957022.0,3,R32,71.0,254742.0,7,,Jiri Lehecka,R,185.0,CZE,22.0,207575.0,,Q,Adam Walton,U,183.0,AUS,25,1.3,3.5,,6.0,6.0,0.0,0.0,0.0,9.0,3.0,51.0,25.0,21.0,14.0,8,4,4,1.0,3.0,0.0,0.0,0.0,4.0,0.0,51.0,35.0,23.0,3.0,8,5,9,26.0,101
2481.0,Auckland,Hardcourt outdoor,,A,20240109,11937948.0,3,R16,71.0,385485.0,1,,Ben Shelton,L,193.0,USA,21.0,218259.0,,,Fabian Marozsan,R,193.0,HUN,24,1.25,4.0,,6.0,6.0,0.0,0.0,0.0,10.0,3.0,59.0,40.0,32.0,9.0,10,2,3,3.0,4.0,0.0,0.0,0.0,1.0,4.0,49.0,32.0,24.0,8.0,9,5,8,14.0,43
14522.0,Adelaide,Hardcourt outdoor,,A,20240109,11945116.0,3,R32,169.0,104847.0,,,Lorenzo Sonego,R,191.0,ITA,29.0,47975.0,,,Yannick Hanfmann,R,193.0,DEU,32,1.62,2.3,,7.0,2.0,7.0,0.0,0.0,14.0,2.0,103.0,76.0,64.0,8.0,17,2,4,5.0,6.0,6.0,0.0,0.0,5.0,0.0,111.0,71.0,50.0,27.0,16,3,4,54.0,110
14522.0,Adelaide,Hardcourt outdoor,,A,20240109,11957019.0,3,R32,80.0,163480.0,8,,Alexander Bublik,R,196.0,KAZ,27.0,339452.0,,LL,James Mccabe,R,188.0,AUS,21,1.3,3.5,,6.0,6.0,0.0,0.0,0.0,2.0,5.0,50.0,31.0,25.0,8.0,8,2,3,2.0,3.0,0.0,0.0,0.0,1.0,1.0,61.0,34.0,12.0,16.0,9,1,6,23.0,334
14522.0,Adelaide,Hardcourt outdoor,,A,20240109,11945119.0,3,R32,98.0,16375.0,,,Daniel Evans,R,175.0,GBR,34.0,237452.0,,WC,Rinky Hijikata,R,178.0,AUS,23,1.8,2.0,,6.0,6.0,0.0,0.0,0.0,5.0,2.0,57.0,36.0,31.0,12.0,10,2,2,3.0,4.0,0.0,0.0,0.0,4.0,5.0,69.0,41.0,27.0,13.0,9,9,11,60.0,77
2481.0,Auckland,Hardcourt outdoor,,A,20240109,11944725.0,3,R32,69.0,338500.0,6,,Arthur Fils,R,185.0,FRA,20.0,14414.0,,WC,Richard Gasquet,R,183.0,FRA,38,1.33,3.4,,6.0,6.0,0.0,0.0,0.0,9.0,2.0,60.0,42.0,33.0,12.0,10,1,1,3.0,4.0,0.0,0.0,0.0,2.0,0.0,46.0,26.0,22.0,10.0,9,4,6,34.0,125
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954314.0,3,RR,116.0,54733.0,,,Riccardo Bonadio,R,180.0,ITA,31.0,388080.0,,WC,Pavle Marinkov,U,188.0,AUS,18,1.14,5.5,,7.0,7.0,0.0,0.0,0.0,3.0,3.0,71.0,62.0,42.0,3.0,12,3,6,5.0,6.0,0.0,0.0,0.0,3.0,3.0,84.0,70.0,43.0,3.0,12,5,9,331.0,884
2481.0,Auckland,Hardcourt outdoor,,A,20240109,11937955.0,3,R16,52.0,338500.0,6,,Arthur Fils,R,185.0,FRA,20.0,125006.0,,,Nuno Borges,R,185.0,PRT,27,1.3,3.5,,6.0,6.0,0.0,0.0,0.0,3.0,1.0,34.0,26.0,22.0,6.0,7,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,29.0,13.0,4.0,7,2,7,34.0,50
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954280.0,3,RR,118.0,42152.0,,,Stefano Napolitano,R,196.0,ITA,29.0,44547.0,23,,Radu Albot,R,175.0,MDA,34,3.25,1.33,,7.0,7.0,0.0,0.0,0.0,7.0,0.0,85.0,81.0,50.0,3.0,12,9,11,5.0,5.0,0.0,0.0,0.0,1.0,1.0,66.0,62.0,38.0,1.0,12,2,6,129.0,144
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954330.0,3,RR,65.0,209103.0,,,Rudolf Molleker,R,188.0,DEU,23.0,76515.0,,,Ivan Gakhov,L,191.0,RUS,27,1.53,2.38,,6.0,6.0,0.0,0.0,0.0,2.0,3.0,53.0,41.0,34.0,7.0,10,0,0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,56.0,49.0,32.0,4.0,10,1,3,202.0,332
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954347.0,3,RR,161.0,349089.0,,,Dino Prizmic,R,188.0,HRV,18.0,271389.0,18,,Mariano Navone,U,178.0,ARG,23,1.25,3.75,,5.0,6.0,6.0,0.0,0.0,7.0,2.0,95.0,67.0,46.0,12.0,15,10,14,7.0,3.0,2.0,0.0,0.0,5.0,5.0,98.0,49.0,28.0,25.0,14,8,14,199.0,32
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954349.0,3,RR,120.0,163636.0,,,Lukas Klein,R,193.0,SVK,26.0,38517.0,,,Marco Trungelliti,R,178.0,ARG,34,1.2,4.33,,6.0,3.0,6.0,0.0,0.0,9.0,0.0,92.0,72.0,46.0,14.0,14,8,10,3.0,6.0,3.0,0.0,0.0,4.0,2.0,80.0,63.0,44.0,6.0,13,4,7,128.0,151
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954312.0,3,RR,91.0,196122.0,31,,Camilo Ugo Carabelli,R,185.0,ARG,25.0,387400.0,,WC,Hayden Jones,U,175.0,AUS,17,1.06,10.0,,6.0,3.0,6.0,0.0,0.0,2.0,0.0,54.0,38.0,26.0,10.0,11,1,4,0.0,6.0,2.0,0.0,0.0,1.0,2.0,65.0,47.0,24.0,8.0,12,0,7,100.0,1000
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954320.0,3,RR,116.0,36595.0,,,Denis Kudla,R,180.0,USA,31.0,48599.0,11,,Diego Schwartzman,R,170.0,ARG,31,2.38,1.53,,7.0,6.0,0.0,0.0,0.0,11.0,2.0,89.0,57.0,41.0,17.0,11,5,6,6.0,4.0,0.0,0.0,0.0,6.0,3.0,75.0,50.0,38.0,11.0,11,2,4,167.0,182
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954284.0,3,RR,58.0,244420.0,,,Jesper De Jong,R,180.0,NLD,24.0,201847.0,,,Raul Brancaccio,R,185.0,ITA,27,1.22,4.0,,6.0,6.0,0.0,0.0,0.0,4.0,0.0,45.0,36.0,27.0,7.0,8,0,0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,41.0,29.0,13.0,7.0,7,3,7,120.0,373
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954287.0,3,RR,77.0,207081.0,,,Duje Ajdukovic,R,188.0,HRV,23.0,200777.0,,,Ugo Blanchet,R,175.0,FRA,25,1.67,2.1,,6.0,6.0,0.0,0.0,0.0,3.0,1.0,63.0,40.0,24.0,14.0,9,4,6,4.0,2.0,0.0,0.0,0.0,2.0,2.0,58.0,33.0,20.0,7.0,9,4,9,136.0,162
14522.0,Adelaide,Hardcourt outdoor,,A,20240109,11937888.0,3,R16,200.0,89632.0,2,,Nicolas Jarry,R,200.99999999999997,CHL,28.0,299538.0,,,Matteo Arnaldi,R,185.0,ITA,23,1.73,2.1,,6.0,7.0,6.0,0.0,0.0,9.0,3.0,124.0,84.0,64.0,17.0,18,5,8,7.0,6.0,4.0,0.0,0.0,17.0,5.0,121.0,74.0,57.0,21.0,18,6,10,20.0,35
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954286.0,3,RR,68.0,158748.0,,,Felipe Meligeni Alves,R,185.0,BRA,26.0,131442.0,5,,Michael Mmoh,R,188.0,USA,26,3.4,1.3,,6.0,6.0,0.0,0.0,0.0,2.0,0.0,48.0,43.0,30.0,2.0,8,2,3,1.0,3.0,0.0,0.0,0.0,1.0,1.0,51.0,44.0,20.0,2.0,8,3,8,145.0,114
2481.0,Auckland,Hardcourt outdoor,,A,20240109,11937961.0,3,R16,101.0,51141.0,,,Roberto Carballes Baena,R,183.0,ESP,31.0,83397.0,7,,Sebastian Ofner,R,191.0,AUT,28,3.5,1.3,,7.0,6.0,0.0,0.0,0.0,3.0,2.0,67.0,31.0,26.0,23.0,11,2,2,5.0,3.0,0.0,0.0,0.0,9.0,1.0,64.0,32.0,27.0,15.0,10,2,4,64.0,45
2481.0,Auckland,Hardcourt outdoor,,A,20240109,11937954.0,3,R16,76.0,48632.0,,,Taro Daniel,R,191.0,JPN,31.0,124658.0,8,,Max Purcell,R,185.0,AUS,26,2.2,1.67,,6.0,6.0,0.0,0.0,0.0,7.0,0.0,48.0,33.0,30.0,9.0,9,3,3,2.0,4.0,0.0,0.0,0.0,5.0,0.0,60.0,39.0,24.0,12.0,9,1,4,84.0,68
2481.0,Auckland,Hardcourt outdoor,,A,20240109,11937956.0,3,R16,66.0,88992.0,,Q,Alexandre Muller,R,183.0,FRA,27.0,221012.0,3,,Francisco Cerundolo,R,185.0,ARG,25,2.38,1.57,,6.0,6.0,0.0,0.0,0.0,2.0,0.0,46.0,29.0,18.0,10.0,7,0,2,1.0,1.0,0.0,0.0,0.0,2.0,3.0,45.0,21.0,7.0,6.0,7,4,11,102.0,30
2481.0,Auckland,Hardcourt outdoor,,A,20240109,11937957.0,3,R16,151.0,127208.0,,,Daniel Altmaier,R,188.0,DEU,25.0,192013.0,4,,Auger Aliassime Felix Auger aliassime,R,193.0,CAN,23,3.0,1.4,,7.0,7.0,0.0,0.0,0.0,5.0,4.0,91.0,60.0,44.0,16.0,12,8,9,6.0,5.0,0.0,0.0,0.0,9.0,2.0,88.0,57.0,37.0,17.0,13,4,6,80.0,17
14522.0,Adelaide,Hardcourt outdoor,,A,20240109,11937887.0,3,R16,105.0,195840.0,3,,Sebastian Korda,R,196.0,USA,24.0,104847.0,,,Lorenzo Sonego,R,191.0,ITA,29,1.57,2.38,,6.0,7.0,0.0,0.0,0.0,6.0,3.0,65.0,35.0,32.0,15.0,12,3,5,4.0,6.0,0.0,0.0,0.0,4.0,2.0,74.0,52.0,34.0,11.0,11,1,4,21.0,54
14522.0,Adelaide,Hardcourt outdoor,,A,20240109,11937889.0,3,R16,220.0,258749.0,,,Jack Draper,L,193.0,GBR,22.0,198592.0,,,Miomir Kecmanovic,R,183.0,SRB,24,1.44,2.75,,5.0,7.0,7.0,0.0,0.0,12.0,4.0,136.0,77.0,58.0,28.0,19,9,12,7.0,6.0,6.0,0.0,0.0,12.0,5.0,123.0,75.0,51.0,28.0,19,1,3,28.0,52
14522.0,Adelaide,Hardcourt outdoor,,A,20240109,11937882.0,3,R16,61.0,58221.0,,WC,Christopher Oconnell,R,183.0,AUS,30.0,264344.0,,,Alexander Shevchenko,R,185.0,KAZ,23,2.3,1.62,,6.0,6.0,0.0,0.0,0.0,12.0,1.0,45.0,28.0,25.0,10.0,8,0,0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,46.0,31.0,18.0,6.0,8,4,8,79.0,57
2363.0,Australian Open,Hardcourt outdoor,,G,20240110,11959225.0,3,RR,118.0,233126.0,,WC,Dane Sweeny,R,170.0,AUS,23.0,289233.0,13,,Luca Nardi,R,185.0,ITA,20,2.75,1.4,,7.0,6.0,0.0,0.0,0.0,0.0,1.0,78.0,59.0,41.0,6.0,10,5,8,6.0,2.0,0.0,0.0,0.0,1.0,5.0,78.0,55.0,33.0,7.0,10,4,9,238.0,75
