Player,Matches,Win Rate,Hand Preference,Hard +/- %,Clay +/- %,Grass +/- %
Cassio Motta,293,0.3924914675767918,-0.04028601325427278,0.40476190476190477,0.38650306748466257,0.3684210526315789
Andres Gomez,792,0.6654040404040404,0.07309533456384398,0.6467661691542289,0.7077922077922078,0.5555555555555556
Raul Antonio Viver,92,0.3695652173913043,0,0.16666666666666666,0.3950617283950617,0.0
Vincent Van Patten,226,0.4823008849557522,0.11245880026367827,0.4690265486725664,0.2857142857142857,0.2
Gabriel Urpi,107,0.38317757009345793,0,0.3333333333333333,0.38461538461538464,0
Roland Stadler,158,0.4240506329113924,0,0.3225806451612903,0.45544554455445546,0.0
Haroon Ismail,77,0.35064935064935066,0,0.4444444444444444,0.32608695652173914,0.0
Hans Simonsson,115,0.3652173913043478,0,0.40625,0.36065573770491804,0.25
Pedro Rebolledo,222,0.481981981981982,0,0.3125,0.5050505050505051,0.0
Marty Davis,321,0.46417445482866043,-0.012089372745110405,0.47530864197530864,0.3953488372093023,0.5
Andy Kohlberg,50,0.26,0,0.2692307692307692,0.1,0.3333333333333333
Lloyd Bourne,157,0.42038216560509556,0,0.38095238095238093,0.42857142857142855,0.5
Mel Purcell,349,0.5300859598853869,0.00952380952380949,0.5511811023622047,0.5666666666666667,0.47058823529411764
Ricardo Acuna,187,0.39037433155080214,0,0.3870967741935484,0.3125,0.5238095238095238
Fritz Buehning,232,0.4827586206896552,0.01085187194791104,0.4835164835164835,0.29411764705882354,0.55
Jay Lapidus,179,0.41899441340782123,0.09761104889884287,0.4444444444444444,0.3902439024390244,0.42105263157894735
Florin Segarceanu,137,0.43795620437956206,0,0.4074074074074074,0.46511627906976744,0.2
Wolfgang Popp,109,0.3119266055045872,0,0.3333333333333333,0.3333333333333333,0.4444444444444444
Freddie Sauer,53,0.4339622641509434,0,0.52,0.3157894736842105,0.25
Damir Keretic,216,0.4305555555555556,-0.05457875457875461,0.3125,0.46153846153846156,0.35294117647058826
Alejandro Cortes,60,0.36666666666666664,0,0.38461538461538464,0.3953488372093023,0.0
Jose Lopez Maeso,160,0.41875,0,0.4,0.4146341463414634,0.3333333333333333
Jan Gunnarsson,388,0.48195876288659795,0.06536796536796541,0.5447154471544715,0.4810810810810811,0.47368421052631576
Larry Stefanki,139,0.37410071942446044,0,0.44,0.375,0.2608695652173913
John Fitzgerald,471,0.5095541401273885,-0.039877769289534015,0.48936170212765956,0.2571428571428571,0.5868263473053892
Peter Rennert,108,0.4537037037037037,0,0.3333333333333333,0.5454545454545454,0.5641025641025641
Eric Fromm,133,0.38345864661654133,0,0.3333333333333333,0.4576271186440678,0.4
Thomas Hogstedt,235,0.37872340425531914,0,0.368,0.28125,0.2
Craig A Miller,76,0.3157894736842105,0,0.2857142857142857,0.25,0.34210526315789475
Diego Perez,445,0.4898876404494382,0.055298625792811806,0.4,0.5261627906976745,0.0
Marko Ostoja,224,0.3705357142857143,0,0.31343283582089554,0.40625,0.42857142857142855
Roberto Arguello,142,0.4154929577464789,0,0.25,0.42748091603053434,0
Matt Doyle,138,0.4492753623188406,0,0.4875,0.2916666666666667,0.391304347826087
Huub Van Boeckel,61,0.32786885245901637,0,0.26666666666666666,0.3157894736842105,0.4
Claudio Panatta,247,0.42105263157894735,0.20995670995670995,0.3783783783783784,0.44148936170212766,0.3333333333333333
Chris Johnstone,99,0.36363636363636365,0,0.25,0.2608695652173913,0.42857142857142855
Blaine Willenborg,87,0.3793103448275862,0,0.34782608695652173,0.39655172413793105,0.0
Thierry Tulasne,441,0.5170068027210885,0.14359441408621743,0.4117647058823529,0.5737704918032787,0.2
Tim Mayotte,540,0.6259259259259259,-0.013754619545265356,0.6046511627906976,0.2962962962962963,0.712
Ben Testerman,187,0.45989304812834225,0.1200237670825906,0.40963855421686746,0.3888888888888889,0.5
Glenn Michibata,194,0.37628865979381443,0.060620915032679745,0.38596491228070173,0.29411764705882354,0.36
Martin Wostenholme,141,0.3829787234042553,0,0.3333333333333333,0.39436619718309857,0.42857142857142855
Scott Davis,402,0.5099502487562189,-0.13089373680506688,0.5470085470085471,0.23529411764705882,0.5084745762711864
Peter Doohan,128,0.3828125,0,0.18181818181818182,0.3333333333333333,0.5211267605633803
George Kalovelonis,55,0.34545454545454546,0,0.0,0.38,0.0
Pablo Arraya,353,0.5014164305949008,0.13877851361295068,0.3958333333333333,0.5306122448979592,0.0
Wally Masur,610,0.5344262295081967,-0.0283470735919944,0.5363984674329502,0.32432432432432434,0.6453488372093024
Kelly Evernden,281,0.4804270462633452,0.07251082251082247,0.46710526315789475,0.4,0.5846153846153846
Mats Wilander,785,0.7171974522292993,-0.09343230027790483,0.71484375,0.7647058823529411,0.7424242424242424
Jerome Potier,144,0.3680555555555556,0,0.4666666666666667,0.35714285714285715,0.2222222222222222
Sammy Giammalva Jr,321,0.4953271028037383,-0.16343944863800458,0.5231788079470199,0.43859649122807015,0.5370370370370371
Shahar Perkiss,112,0.45535714285714285,0,0.46875,0.3684210526315789,0.46153846153846156
Tom Cain,107,0.40186915887850466,0,0.43902439024390244,0.41379310344827586,0.4166666666666667
Jimmy Arias,501,0.5588822355289421,0.056597528684907306,0.54337899543379,0.6068376068376068,0.5
Marcel Freeman,138,0.38405797101449274,0,0.4057971014492754,0.38235294117647056,0.3684210526315789
Rodney Harmon,75,0.44,0,0.5142857142857142,0.3888888888888889,0.42105263157894735
Anders Jarryd,638,0.609717868338558,0.11997218842343127,0.5888324873096447,0.5705128205128205,0.5396825396825397
Chip Hooper,219,0.4748858447488584,0.021118012422360277,0.46534653465346537,0.4375,0.41935483870967744
Scott Mccain,69,0.3188405797101449,0,0.3448275862068966,0.25,0.2962962962962963
Zoltan Kuharszky,116,0.3793103448275862,0,0.3,0.39436619718309857,0.375
Paul Chamberlin,120,0.475,0,0.4819277108433735,0,0.5652173913043478
Bruce Derlin,99,0.36363636363636365,0,0.45,0.30303030303030304,0.3333333333333333
Eduardo Bengoechea,219,0.4703196347031963,0.09139784946236562,0.52,0.46994535519125685,0.0
Nduka Odizor,222,0.42792792792792794,0.05615995295501325,0.38613861386138615,0.42857142857142855,0.5166666666666667
Henri Leconte,631,0.5942947702060222,0.07162849872773536,0.5789473684210527,0.6053639846743295,0.6593406593406593
Hans Dieter Beutel,64,0.296875,0,0.2,0.21428571428571427,0.3333333333333333
Craig Wittus,56,0.35714285714285715,0,0.23076923076923078,0.2777777777777778,0.4444444444444444
Jeremy Bates,316,0.4050632911392405,-0.009536357362444292,0.4222222222222222,0.2631578947368421,0.45161290322580644
Carlos Castellan,68,0.36764705882352944,0,0.5,0.36363636363636365,0
Leif Shiras,171,0.4093567251461988,-0.08568702290076335,0.3142857142857143,0.2727272727272727,0.5
Joakim Nystrom,406,0.6502463054187192,-0.003148843405595292,0.6555555555555556,0.6620370370370371,0.6216216216216216
Juan Avendano,115,0.34782608695652173,0,0.25,0.36538461538461536,0.0
Mike Leach,170,0.4235294117647059,0,0.3484848484848485,0.4444444444444444,0.3684210526315789
Steve Guy,56,0.32142857142857145,0,0.37142857142857144,0.3,0.0
Steve Shaw,69,0.36231884057971014,0,0.47058823529411764,0.3333333333333333,0.3333333333333333
Barry Moir,95,0.37894736842105264,0,0.36363636363636365,0.4583333333333333,0.38461538461538464
Juan Aguilera,283,0.5053003533568905,-0.038352661857364634,0.2631578947368421,0.540650406504065,0.5
Mark Dickson,242,0.5165289256198347,0.03219512195121954,0.5,0.5185185185185185,0.5789473684210527
Jaroslav Navratil,91,0.3516483516483517,0,0.36,0.3793103448275862,0.0
Jimmy Brown,310,0.44193548387096776,0.16037735849056606,0.3904761904761905,0.4919786096256685,0.0
Jim Gurfein,102,0.37254901960784315,0,0.2571428571428571,0.425531914893617,0.4
Brad Gilbert,803,0.6413449564134496,0.07227080021197663,0.6829787234042554,0.5,0.5535714285714286
Pat Cash,385,0.6181818181818182,-0.011734028683181186,0.5873015873015873,0.4,0.7333333333333333
Drew Gitlin,82,0.4146341463414634,0,0.35,0.5384615384615384,0.43478260869565216
Steve Meister,92,0.31521739130434784,0,0.3404255319148936,0.3333333333333333,0.375
Loic Courteau,54,0.3888888888888889,0,0.3333333333333333,0.42424242424242425,0.375
Francesco Cancellotti,228,0.4868421052631579,0.16268382352941174,0.3333333333333333,0.5196078431372549,0.0
Sergio Casal,272,0.45588235294117646,0.057983193277310885,0.46808510638297873,0.4550561797752809,0.16666666666666666
Mike Bauer,166,0.45180722891566266,0,0.3333333333333333,0.13333333333333333,0.5660377358490566
Danie Visser,220,0.41363636363636364,0.15993766822496103,0.4322033898305085,0.21052631578947367,0.45454545454545453
Matt Anger,187,0.43315508021390375,0,0.42990654205607476,0.36363636363636365,0.5208333333333334
Jorge Lozano,80,0.3375,0,0.375,0.2857142857142857,0.0
Hans Schwaier,149,0.40268456375838924,0.17401129943502824,0.30434782608695654,0.4166666666666667,0.5
Henrik Sundstrom,257,0.5914396887159533,0.09086612312418774,0.36666666666666664,0.6752577319587629,0.29411764705882354
Carl Limberger,107,0.308411214953271,0,0.3829787234042553,0.3170731707317073,0.07692307692307693
Amos Mansdorf,526,0.5722433460076045,0.08782201405152223,0.6307692307692307,0.2765957446808511,0.5833333333333334
David Pate,349,0.5186246418338109,-0.023310023310023298,0.5355450236966824,0.2777777777777778,0.543859649122807
Slobodan Zivojinovic,293,0.5255972696245734,0.12719852298124573,0.5169491525423728,0.5,0.6470588235294118
Mike De Palmer,161,0.4720496894409938,0,0.46835443037974683,0.4583333333333333,0.4375
Derek Tarr,57,0.2982456140350877,0,0.3157894736842105,0.3125,0.16666666666666666
Todd Witsken,248,0.4596774193548387,-0.04854368932038833,0.5095541401273885,0.3541666666666667,0.3
Alberto Tous,102,0.4019607843137255,0,0.16666666666666666,0.42857142857142855,0.0
Broderick Dyke,199,0.39195979899497485,-0.26171274961597546,0.39325842696629215,0.23809523809523808,0.3877551020408163
Guy Forget,664,0.5647590361445783,0.027325266389741643,0.6099585062240664,0.5185185185185185,0.5789473684210527
Martin Jaite,475,0.6231578947368421,0.07543763006487936,0.5494505494505495,0.6598837209302325,0.4444444444444444
Michael Westphal,194,0.4484536082474227,0,0.45454545454545453,0.45652173913043476,0.25
Jakob Hlasek,763,0.5674967234600262,0.10827759197324416,0.5579710144927537,0.5526315789473685,0.5072463768115942
John Frawley,154,0.43506493506493504,0,0.4810126582278481,0.43333333333333335,0.3548387096774194
Jonathan Canter,163,0.4110429447852761,0,0.47474747474747475,0.21428571428571427,0.375
Simon Youl,225,0.40444444444444444,-0.18802295003585945,0.4666666666666667,0.23333333333333334,0.38181818181818183
Olli Rahnasto,50,0.48,0,0.4,0.625,0.25
Eric Korita,60,0.48333333333333334,0,0.5185185185185185,0.6153846153846154,0.14285714285714285
Fernando Roese,70,0.32857142857142857,0,0.4090909090909091,0.09090909090909091,0.0
Stefan Edberg,1063,0.7478833490122295,0.05377117289868971,0.7892561983471075,0.68,0.7857142857142857
Mark Kratzmann,153,0.37254901960784315,0,0.3246753246753247,0.1,0.5
Paul Annacone,285,0.543859649122807,-0.0019762845849802257,0.47540983606557374,0.4666666666666667,0.6065573770491803
Greg Holmes,172,0.47674418604651164,-0.02816901408450706,0.5514018691588785,0.1111111111111111,0.4230769230769231
Michael Robertson,69,0.3333333333333333,0,0.3902439024390244,0.25,0.25
Tarik Benhabiles,173,0.3930635838150289,0,0.375,0.45454545454545453,0.2
Ken Flach,132,0.3939393939393939,0,0.4166666666666667,0.0,0.5
Ivan Kley,53,0.24528301886792453,0,0.42105263157894735,0.14285714285714285,0.0
Francisco Maciel,106,0.4716981132075472,0,0.4666666666666667,0.4931506849315068,0.0
Michiel Schapers,347,0.47262247838616717,0.1340439089381915,0.4897959183673469,0.373134328358209,0.5614035087719298
Todd Nelson,143,0.3706293706293706,0,0.3235294117647059,0.3,0.34615384615384615
Libor Pimek,243,0.5102880658436214,0.16746411483253587,0.5074626865671642,0.5367647058823529,0.0
Johan Carlsson,131,0.4122137404580153,0,0.4673913043478261,0.2727272727272727,0.3333333333333333
Miloslav Mecir,378,0.6772486772486772,0.002665071249864037,0.7425742574257426,0.6643356643356644,0.6530612244897959
Claudio Mezzadri,250,0.468,0.11360513055428312,0.40476190476190477,0.5,0.25
Robert Seguso,176,0.4943181818181818,-0.203242147922999,0.5098039215686274,0.23076923076923078,0.5405405405405406
Aaron Krickstein,633,0.6066350710900474,0.09089935596383603,0.6496815286624203,0.5893719806763285,0.6
Eric Jelen,267,0.4943820224719101,0.02595446895207726,0.4482758620689655,0.3611111111111111,0.6346153846153846
Jonas Svensson,461,0.5574837310195228,-0.03083333333333338,0.5816993464052288,0.48905109489051096,0.5
Peter Lundgren,254,0.468503937007874,0.03207318417282046,0.525974025974026,0.05263157894736842,0.5
Christo Steyn,95,0.45263157894736844,0,0.425531914893617,0.4,0.5714285714285714
Paolo Cane,262,0.5114503816793893,-0.0581521739130435,0.5111111111111111,0.5344827586206896,0.25
Danilo Marcelino,85,0.32941176470588235,0,0.36065573770491804,0.0,0.0
Goran Prpic,242,0.5082644628099173,-0.1921798631476051,0.48148148148148145,0.5502958579881657,0.16666666666666666
Derrick Rostagno,368,0.5108695652173914,0.011864406779661052,0.5320197044334976,0.2972972972972973,0.5915492957746479
Kent Carlsson,212,0.7547169811320755,-0.004618271034781407,0.5833333333333334,0.765,0
Bud Schultz,100,0.47,0,0.5098039215686274,0.16666666666666666,0.5652173913043478
Boris Becker,912,0.7719298245614035,-0.03458445040214486,0.7706093189964157,0.664804469273743,0.8333333333333334
Marc Flur,101,0.37623762376237624,0,0.39622641509433965,0.3333333333333333,0.4074074074074074
Robbie Weiss,121,0.371900826446281,0,0.375,0.1,0.4166666666666667
Dan Goldie,238,0.5126050420168067,-0.12254901960784315,0.5374149659863946,0.25,0.5428571428571428
Jordi Arrese,426,0.5164319248826291,-0.14989939637826966,0.43478260869565216,0.5329949238578681,0.0
Christo Van Rensburg,323,0.5108359133126935,-0.10785486443381176,0.5029239766081871,0.09090909090909091,0.6067415730337079
Simone Colombo,87,0.40229885057471265,0,0.16666666666666666,0.45454545454545453,0.2
Andrei Chesnokov,598,0.5752508361204013,0.13114657442710587,0.5714285714285714,0.6447876447876448,0.2727272727272727
Emilio Sanchez,715,0.5944055944055944,0.07586614838600636,0.5819209039548022,0.6400862068965517,0.2857142857142857
Karel Novacek,540,0.5537037037037037,-0.06411049268192126,0.4909090909090909,0.6204620462046204,0.45454545454545453
Horacio De La Pena,360,0.5194444444444445,-0.05128363748840081,0.42857142857142855,0.5532646048109966,0.0
Glenn Layendecker,180,0.4222222222222222,0,0.4444444444444444,0.25,0.4418604651162791
Bob Green,97,0.4329896907216495,0,0.47368421052631576,0,0.2777777777777778
Thomas Muster,884,0.6968325791855203,-0.05778868130255188,0.6379310344827587,0.7724770642201835,0.4117647058823529
Christian Miniussi,138,0.41304347826086957,0,0.3333333333333333,0.4406779661016949,0.0
Francisco Yunis,66,0.3939393939393939,0,0.0,0.4126984126984127,0
Ricki Osterthun,137,0.4306569343065693,0,0.34615384615384615,0.5,0.0
Lawson Duncan,211,0.4881516587677725,0.16883468834688348,0.28125,0.5384615384615384,0.0
Gilad Bloom,212,0.42452830188679247,0.06510495892911472,0.48031496062992124,0.25,0.45454545454545453
Darren Cahill,251,0.5179282868525896,0.02195121951219514,0.543859649122807,0.5344827586206896,0.46511627906976744
Marcelo Ingaramo,83,0.39759036144578314,0,0.5,0.40540540540540543,0.0
Marian Vajda,268,0.43656716417910446,0.00641546941357185,0.2962962962962963,0.5168539325842697,0.25
Kelly Jones,132,0.36363636363636365,0,0.4105263157894737,0.0,0.3076923076923077
Joao Cunha Silva,136,0.3382352941176471,0,0.3870967741935484,0.3176470588235294,0.2
Ronald Agenor,478,0.4707112970711297,0.05400799860893757,0.38016528925619836,0.5234657039711191,0.25
Mikael Pernfors,250,0.556,-0.05809334657398213,0.6198347107438017,0.4675324675324675,0.6666666666666666
Menno Oosting,63,0.42857142857142855,0,0.5,0.41935483870967744,0.4
Massimo Cierro,62,0.27419354838709675,0,0.0,0.288135593220339,0.0
Thierry Champion,247,0.38461538461538464,0.08622685185185186,0.3448275862068966,0.41353383458646614,0.45454545454545453
Patrick McEnroe,297,0.45454545454545453,-0.0669421487603305,0.4973544973544973,0.35294117647058826,0.4
Grant Connell,174,0.42528735632183906,0,0.43548387096774194,0.0,0.3684210526315789
Jaime Yzaga,480,0.5416666666666666,0.054067807391387335,0.5604838709677419,0.5388888888888889,0.4166666666666667
Bruno Oresar,132,0.42424242424242425,0,0.40625,0.47619047619047616,0.0
Yahiya Doumbia,81,0.5308641975308642,0,0.6595744680851063,0.23076923076923078,0.0
Franco Davin,302,0.5,0.14224137931034486,0.2857142857142857,0.5085324232081911,0
Claudio Pistolesi,186,0.40860215053763443,0,0.1111111111111111,0.45625,0.2
Jim Grabb,370,0.4756756756756757,-0.0006204436171862726,0.508130081300813,0.1875,0.3448275862068966
Horst Skoff,415,0.5445783132530121,0.10456244160697603,0.35384615384615387,0.6048109965635738,0.14285714285714285
Alex Antonitsch,245,0.42857142857142855,0.0061318344404701075,0.44545454545454544,0.40425531914893614,0.5294117647058824
Tore Meinecke,91,0.43956043956043955,0,0.4375,0.4444444444444444,0.3333333333333333
Udo Riglewski,120,0.35833333333333334,0,0.29411764705882354,0.32142857142857145,0.4
Leonardo Lavalle,195,0.4256410256410256,0,0.4166666666666667,0.4861111111111111,0.15384615384615385
Stefan Eriksson,53,0.3584905660377358,0,0.4583333333333333,0.2916666666666667,0.0
Mark Woodforde,613,0.5040783034257749,-0.06715741072746834,0.5372670807453416,0.3853211009174312,0.5425531914893617
Christian Bergstrom,317,0.501577287066246,0.042061986084756475,0.5491803278688525,0.45,0.5185185185185185
Brad Pearce,119,0.33613445378151263,0,0.32926829268292684,0.375,0.42857142857142855
Richard Matuszewski,131,0.40458015267175573,0,0.4074074074074074,0.25,0.391304347826087
Luke Jensen,55,0.21818181818181817,0,0.20689655172413793,0.25,0.25
Jay Berger,217,0.6497695852534562,-0.09431818181818175,0.6666666666666666,0.6623376623376623,0.5
Rick Leach,78,0.2564102564102564,0,0.29545454545454547,0.0,0.14285714285714285
Michael Tauson,54,0.5185185185185185,0,0.14285714285714285,0.5384615384615384,0.0
Eric Winogradsky,62,0.3548387096774194,0,0.22727272727272727,0.3888888888888889,0.4
Paul Vojtischek,57,0.3508771929824561,0,0.16666666666666666,0.38636363636363635,0.0
David Engel,71,0.323943661971831,0,0.3103448275862069,0.28,0.5714285714285714
Christian Saceanu,180,0.39444444444444443,0,0.2876712328767123,0.35714285714285715,0.5476190476190477
Jean Philippe Fleurian,259,0.4015444015444015,0.08372827804107424,0.40425531914893614,0.38028169014084506,0.4
Shuzo Matsuoka,306,0.4803921568627451,-0.006154910096818789,0.49206349206349204,0.32,0.5581395348837209
Petr Korda,649,0.6224961479198767,0.03306159420289856,0.6297709923664122,0.5789473684210527,0.6521739130434783
Gary Muller,201,0.4228855721393035,-0.12777777777777777,0.42063492063492064,0.4,0.43902439024390244
Joey Rive,134,0.4253731343283582,0,0.41975308641975306,0.25,0.5217391304347826
Chris Pridham,131,0.4122137404580153,0,0.4186046511627907,0.25,0.35294117647058826
Milan Srejber,254,0.5039370078740157,-0.017919580419580416,0.5154639175257731,0.44871794871794873,0.4375
Javier Sanchez,651,0.48847926267281105,0.04169224473091876,0.44329896907216493,0.5329949238578681,0.2727272727272727
Roger Smith,116,0.4051724137931034,0,0.4266666666666667,0.3181818181818182,0.4444444444444444
Marcelo Filippini,482,0.4896265560165975,0.06499923745615371,0.3125,0.538860103626943,0.0
Luiz Mattar,364,0.5192307692307693,0.12107260308626366,0.5555555555555556,0.49693251533742333,0.14285714285714285
Andrew Sznajder,131,0.4351145038167939,0,0.4230769230769231,0.4,0.0
Javier Frana,315,0.5079365079365079,-0.12869260017548995,0.43636363636363634,0.5765765765765766,0.5633802816901409
Guillermo Perez Roldan,366,0.6475409836065574,0.10777777777777775,0.4117647058823529,0.6647398843930635,0
Carl Uwe Steeb,417,0.5035971223021583,-0.03373453127648757,0.5371900826446281,0.47752808988764045,0.25
Andrew Castle,77,0.2857142857142857,0,0.32432432432432434,0.25,0.2857142857142857
Ulf Stenlund,96,0.5416666666666666,0,0.4666666666666667,0.5857142857142857,0.4
Roberto Azar,138,0.34782608695652173,0,0.09090909090909091,0.38524590163934425,0.0
Patrik Kuhnen,276,0.4528985507246377,-0.22605450638923447,0.46153846153846156,0.36363636363636365,0.4523809523809524
Olivier Delaitre,306,0.4215686274509804,0.05882352941176472,0.46,0.26153846153846155,0.42105263157894735
Richey Reneberg,559,0.5420393559928444,0.015234910239438904,0.5529801324503312,0.5168539325842697,0.582089552238806
Andre Agassi,1121,0.7653880463871543,0.04190517750340117,0.7911051212938005,0.7352941176470589,0.7424242424242424
Martin Laurendeau,94,0.3617021276595745,0,0.373134328358209,0.0,0.3333333333333333
Tomas Carbonell,408,0.46568627450980393,0.018105641179111176,0.3924050632911392,0.5150375939849624,0.35294117647058826
Pieter Aldrich,76,0.47368421052631576,0,0.44680851063829785,0.0,0.6
Alexander Volkov,552,0.5380434782608695,0.07200577200577202,0.5570776255707762,0.391304347826087,0.5757575757575758
Paul Wekesa,74,0.40540540540540543,0,0.42857142857142855,0.5,0.16666666666666666
Brett Steven,329,0.5045592705167173,0.003731343283582045,0.47953216374269003,0.42857142857142855,0.6140350877192983
Neil Borwick,73,0.3287671232876712,0,0.35294117647058826,0.0,0.35714285714285715
Nicklas Kroon,113,0.4247787610619469,0,0.5098039215686274,0.35294117647058826,0.36363636363636365
Lars Anders Wahlgren,72,0.3055555555555556,0,0.38636363636363635,0.2,0.0
Eduardo Masso,116,0.3793103448275862,0,0.37037037037037035,0.41509433962264153,0.3333333333333333
Gilbert Schaller,241,0.46887966804979253,0.10691573926868042,0.24324324324324326,0.5257731958762887,0.0
Omar Camporese,306,0.4869281045751634,0.10009085402786189,0.5263157894736842,0.45751633986928103,0.38461538461538464
Jim Pugh,178,0.46629213483146065,-0.09940750493745881,0.47058823529411764,0.36666666666666664,0.5555555555555556
Magnus Gustafsson,663,0.6123680241327301,0.021459300159208716,0.5414012738853503,0.6521739130434783,0.5
Tom Nijssen,127,0.3464566929133858,0,0.35294117647058826,0.3170731707317073,0.125
David Wheaton,419,0.5441527446300716,0.021628323460531673,0.545045045045045,0.5263157894736842,0.6363636363636364
Gianluca Pozzi,426,0.3967136150234742,0.092984934086629,0.4089068825910931,0.14634146341463414,0.4626865671641791
Nuno Marques,157,0.35668789808917195,0,0.40540540540540543,0.3684210526315789,0.16666666666666666
Veli Paloheimo,108,0.4537037037037037,0,0.4878048780487805,0.48484848484848486,0.4166666666666667
Alberto Mancini,269,0.550185873605948,-0.05982142857142858,0.45901639344262296,0.5897435897435898,0.5
Diego Nargiso,248,0.3951612903225806,0.03832442067736186,0.43243243243243246,0.32653061224489793,0.4
Johan Anderson,64,0.40625,0,0.4,0.5,0.2
Jason Stoltenberg,556,0.5305755395683454,0.022824397824397824,0.5185185185185185,0.58,0.6063829787234043
Arnaud Boetsch,421,0.5320665083135392,-0.03926629499621448,0.54,0.47058823529411764,0.5428571428571428
Martin Strelba,106,0.3867924528301887,0,0.125,0.45121951219512196,0.0
Michael Chang,963,0.6770508826583593,-0.06666666666666665,0.7033158813263525,0.6419753086419753,0.5454545454545454
Byron Black,520,0.5230769230769231,0.04612793726811043,0.5224358974358975,0.38636363636363635,0.6111111111111112
Alexander Mronz,163,0.36809815950920244,0,0.3563218390804598,0.2916666666666667,0.36363636363636365
Andrei Olhovskiy,279,0.4157706093189964,0.14055299539170507,0.32967032967032966,0.3076923076923077,0.5111111111111111
Lars Jonsson,210,0.3904761904761905,-0.10441176470588232,0.417910447761194,0.39473684210526316,0.2222222222222222
Jeff Tarango,520,0.4461538461538462,-0.0559309539898028,0.46357615894039733,0.44339622641509435,0.34146341463414637
Patrick Baur,172,0.38372093023255816,-0.04346831388698241,0.42857142857142855,0.2972972972972973,0.3
Tomas Nydahl,93,0.3548387096774194,0,0.25925925925925924,0.4166666666666667,0.2
Mark Petchey,109,0.3211009174311927,0,0.25,0.36363636363636365,0.37777777777777777
Rodolphe Gilbert,180,0.36666666666666664,0,0.39473684210526316,0.36619718309859156,0.18181818181818182
Jim Courier,735,0.6829931972789116,-0.09124275753707156,0.714987714987715,0.6807228915662651,0.6222222222222222
Francisco Roig,158,0.3987341772151899,0,0.4166666666666667,0.3853211009174312,0.5
Nicolas Pereira,212,0.3867924528301887,-0.05136106831022086,0.3963963963963964,0.38596491228070173,0.3793103448275862
Pete Sampras,972,0.7788065843621399,-0.07435872873175298,0.8072519083969466,0.6338028169014085,0.8333333333333334
Jaime Oncins,165,0.4484848484848485,0.05553209459459457,0.4383561643835616,0.46835443037974683,0.5
Francisco Clavet,717,0.5271966527196653,0.053822295201605586,0.46511627906976744,0.5720620842572062,0.5
Carlos Costa,444,0.5495495495495496,-0.029855072463768173,0.45263157894736844,0.6069182389937107,0.375
Richard Fromberg,537,0.4692737430167598,0.06717099256554065,0.4669811320754717,0.5078740157480315,0.4594594594594595
Nicklas Kulti,332,0.45481927710843373,0.12884615384615383,0.42063492063492064,0.45045045045045046,0.5357142857142857
Goran Ivanisevic,908,0.6530837004405287,-0.03244030858072533,0.5915915915915916,0.6278026905829597,0.7142857142857143
Magnus Larsson,525,0.5866666666666667,0.06248334665600852,0.5743589743589743,0.5759162303664922,0.5581395348837209
Malivai Washington,434,0.5783410138248848,-0.08898709985666509,0.6059322033898306,0.5733333333333334,0.5531914893617021
Doug Flach,74,0.3783783783783784,0,0.3902439024390244,0.1111111111111111,0.47058823529411764
German Lopez,74,0.43243243243243246,0,0.2727272727272727,0.47540983606557374,0.0
Tommy Ho,101,0.3564356435643564,0,0.3333333333333333,0.0,0.4
Jared Palmer,149,0.46308724832214765,-0.022332506203473934,0.4625,0.5263157894736842,0.3888888888888889
Todd Woodbridge,467,0.5032119914346895,-0.04839122369346893,0.5259259259259259,0.3620689655172414,0.5945945945945946
Andrei Cherkasov,405,0.47160493827160493,-0.058444959964079946,0.4859154929577465,0.4779874213836478,0.0
Bart Wuyts,111,0.40540540540540543,0,0.2777777777777778,0.5138888888888888,0.0
Gabriel Markus,126,0.4603174603174603,0,0.37037037037037035,0.5054945054945055,0.0
Stefano Pescosolido,259,0.4092664092664093,0.03484848484848485,0.4642857142857143,0.4077669902912621,0.3333333333333333
Paul Haarhuis,517,0.504835589941973,-0.1192307692307692,0.5260663507109005,0.45255474452554745,0.5283018867924528
Marc Rosset,760,0.5618421052631579,0.02670612123613314,0.5498281786941581,0.5203619909502263,0.4827586206896552
Arne Thoms,57,0.40350877192982454,0,0.25,0.16666666666666666,0.5454545454545454
Mark Koevermans,153,0.45751633986928103,-0.016806722689075626,0.41025641025641024,0.5054945054945055,0.5
Jamie Morgan,141,0.4326241134751773,0,0.44047619047619047,0.3684210526315789,0.47619047619047616
Mark Knowles,110,0.4,0,0.38095238095238093,0.391304347826087,0.4375
Jonathan Stark,283,0.46996466431095407,0.014007092198581594,0.45652173913043476,0.3684210526315789,0.47619047619047616
Chris Garner,61,0.36065573770491804,0,0.3611111111111111,0.3125,0.0
Sergi Bruguera,700,0.6271428571428571,-0.042240215924426394,0.5632183908045977,0.6930455635491607,0.5
Guillaume Raoux,399,0.44862155388471175,-0.033809304467987134,0.463768115942029,0.3,0.44680851063829785
Michael Stich,555,0.69009009009009,-0.027849260696994782,0.6629834254143646,0.6774193548387096,0.7922077922077922
Renzo Furlan,460,0.4782608695652174,-0.06649894608009788,0.4380165289256198,0.49624060150375937,0.3333333333333333
Marcos Aurelio Gorriz,112,0.30357142857142855,0,0.1875,0.32941176470588235,0.25
