tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2619,Indian Wells,Hard,,M,20240311,12110062,247791,,,Diane Parry,R,170,FRA,21,189995,,,Anna Blinkova,R,179,RUS,25,6-4 6-3 0-0,3,R32,57,2,2,65,33,23,20,10,3,4,2,14,82,42,26,17,9,12,15,53,,60,
2619,Indian Wells,Hard,,M,20240311,12110066,78551,,,Elise Mertens,R,179,BEL,28,66476,,,Naomi Osaka,R,180,JPN,26,7-5(2) 6-4 0-0,3,R32,55,5,7,79,50,33,14,11,6,9,7,6,76,30,24,16,11,5,10,33,,113,
2619,Indian Wells,Hard,,M,20240311,12110064,132370,,,Daria Kasatkina,R,170,RUS,27,23158,,,Sloane Stephens,R,170,USA,31,2-6 6-4 6-4,3,R32,51,1,7,91,64,37,12,14,10,16,0,1,96,64,35,16,14,9,15,12,,50,
2619,Indian Wells,Hard,,M,20240311,12110063,264983,,,Cori Gauff,R,175,USA,20,110055,,,Lucia Bronzetti,R,170,ITA,25,6-2 7-6(2) 0-0,3,R32,55,3,6,78,54,40,12,10,10,11,3,4,73,43,28,14,10,4,7,2,,81,
2619,Indian Wells,Hard,,M,20240311,12110057,157754,,,Aryna Sabalenka,R,182,BLR,26,258756,,,Emma Raducanu,R,175,GBR,21,6-3 7-5(2) 0-0,3,R32,58,8,2,75,51,38,12,11,9,10,1,4,58,37,24,12,10,4,7,3,,135,
2619,Indian Wells,Hard,,M,20240311,12110076,190996,,,Yue Yuan,R,178,CHN,25,123824,,,Caroline Dolehide,R,178,USA,25,1-6 6-4 7-6(2),3,R32,68,0,3,84,50,27,17,15,1,8,0,6,112,88,51,10,14,14,19,39,,51,
2619,Indian Wells,Hard,,M,20240312,12110053,210831,,,Anastasia Potapova,R,175,RUS,23,69208,,,Jasmine Paolini,R,163,ITA,28,7-5(2) 0-6 6-3,3,R16,37,2,8,77,46,33,13,13,2,6,1,4,81,55,36,11,14,3,7,41,,7,
2619,Indian Wells,Hard,,M,20240312,12110051,230056,,,Marta Kostyuk,R,175,UKR,22,19546,,,Anastasia Pavlyuchenkova,R,176,RUS,33,6-4 6-1 0-0,3,R16,31,0,3,49,17,13,19,8,1,2,2,4,59,38,21,7,9,3,8,19,,28,
2619,Indian Wells,Hard,,M,20240312,12110056,18910,,,Caroline Wozniacki,R,177,DNK,34,19578,,,Angelique Kerber,L,173,DEU,36,6-4 6-2 0-0,3,R16,35,2,0,56,35,24,12,9,2,4,0,3,70,54,25,9,9,7,12,91,,221,
2619,Indian Wells,Hard,,M,20240312,12110058,228272,,,Iga Swiatek,R,176,POL,23,45545,,,Yulia Putintseva,R,163,KAZ,29,6-1 6-2 0-0,3,R16,42,1,1,43,30,22,7,8,4,6,0,4,57,35,14,9,7,8,14,1,,35,
2619,Indian Wells,Hard,,M,20240313,12110038,264983,,,Cori Gauff,R,175,USA,20,78551,,,Elise Mertens,R,179,BEL,28,6-0 6-2 0-0,3,R16,42,3,6,43,31,26,3,7,1,2,0,4,48,26,10,7,7,2,8,2,,33,
2619,Indian Wells,Hard,,M,20240313,12110045,65950,,,Maria Sakkari,R,172,GRC,28,247791,,,Diane Parry,R,170,FRA,21,6-2 3-6 6-3,3,R16,47,3,3,82,39,28,26,13,6,8,3,3,81,36,26,23,13,3,7,9,,53,
2619,Indian Wells,Hard,,M,20240313,12110039,190996,,,Yue Yuan,R,178,CHN,25,132370,,,Daria Kasatkina,R,170,RUS,27,4-6 6-4 6-3,3,R16,45,0,1,106,58,37,17,15,9,16,1,6,88,63,33,11,14,7,15,39,,12,
2619,Indian Wells,Hard,,M,20240313,12110035,207979,,,Emma Navarro,R,170,USA,23,157754,,,Aryna Sabalenka,R,182,BLR,26,6-3 3-6 6-2,3,R16,40,2,1,90,57,38,17,13,4,6,4,4,73,42,26,19,13,1,5,17,,3,
2619,Indian Wells,Hard,,M,20240314,12110075,65950,,,Maria Sakkari,R,172,GRC,28,207979,,,Emma Navarro,R,170,USA,23,5-7 6-2 6-4,3,QF,48,2,6,125,75,53,22,15,10,13,0,4,117,78,46,19,15,12,17,9,,17,
2619,Indian Wells,Hard,,M,20240314,12110033,264983,,,Cori Gauff,R,175,USA,20,190996,,,Yue Yuan,R,178,CHN,25,6-4 6-3 0-0,3,QF,42,7,17,84,53,40,8,10,7,10,0,1,56,33,19,7,9,2,7,2,,39,
2619,Indian Wells,Hard,,M,20240314,12110037,230056,,,Marta Kostyuk,R,175,UKR,22,210831,,,Anastasia Potapova,R,175,RUS,23,6-0 7-5(2) 0-0,3,QF,48,1,4,47,27,16,12,9,2,5,1,4,63,46,21,5,9,3,10,19,,41,
2619,Indian Wells,Hard,,M,20240314,12110041,228272,,,Iga Swiatek,R,176,POL,23,18910,,,Caroline Wozniacki,R,177,DNK,34,6-4 1-0 0-0,3,QF,11,2,0,27,16,10,8,5,0,1,1,1,55,34,18,9,6,7,10,1,,91,
2619,Indian Wells,Hard,,M,20240315,12110077,228272,,,Iga Swiatek,R,176,POL,23,230056,,,Marta Kostyuk,R,175,UKR,22,6-2 6-1 0-0,3,SF,39,0,0,40,29,24,6,7,0,0,2,4,52,26,16,8,8,1,6,1,,19,
2619,Indian Wells,Hard,,M,20240315,12110078,65950,,,Maria Sakkari,R,172,GRC,28,264983,,,Cori Gauff,R,175,USA,20,6-4 6-7 6-2,3,SF,50,2,4,120,77,52,20,15,11,14,3,7,100,55,39,17,14,6,12,9,,2,
2587,Miami Open,Hard,,M,20240317,12166352,41524,,,Aleksandra Krunic,R,163,SRB,31,45902,,,Aliaksandra Sasnovich,R,174,BLR,30,6-1 7-6(2) 0-0,3,RR,60,5,1,67,45,34,13,10,4,5,1,4,64,37,21,16,9,3,6,317,,124,
2587,Miami Open,Hard,,M,20240317,12166358,293867,,,Maria Timofeeva,R,167,RUS,20,183861,,,Marina Bassols Ribera,R,165,ESP,24,6-1 6-2 0-0,3,RR,40,3,1,40,29,19,8,7,3,4,0,4,71,47,24,9,8,14,20,102,,120,
2587,Miami Open,Hard,,M,20240317,12166361,75825,,,Emina Bektas,R,,USA,31,275105,,,Jessica Bouzas Maneiro,R,170,ESP,21,6-3 6-1 0-0,3,RR,36,2,0,48,35,24,8,8,3,5,2,4,47,26,14,5,8,5,11,107,,83,
2587,Miami Open,Hard,,M,20240317,12166354,213943,,,Camila Osorio,R,170,COL,22,233214,,,Mccartney Kessler,U,,USA,25,6-3 1-6 6-2,3,RR,47,1,4,72,46,32,10,12,6,10,2,4,83,53,30,15,12,2,7,84,,119,
2587,Miami Open,Hard,,M,20240317,12166341,69988,,,Tamara Korpatsch,R,170,DEU,29,197535,,,Mai Hontama,R,164,JPN,24,7-5(2) 6-3 0-0,3,RR,69,4,3,82,50,34,17,11,5,8,0,2,68,53,28,6,10,7,12,73,,111,
2587,Miami Open,Hard,,M,20240317,12166338,314519,,,Darja Semenistaja,U,,LVA,21,23082,,,Arina Rodionova,R,168,AUS,34,7-6(2) 6-2 0-0,3,RR,35,0,0,59,42,27,16,10,3,5,1,3,63,49,29,7,10,6,10,108,,103,
2587,Miami Open,Hard,,M,20240317,12166349,67757,,,Bernarda Pera,L,176,USA,29,414511,,,Sayaka Ishii,R,,JPN,18,6-0 6-4 0-0,3,RR,54,5,1,49,33,24,11,8,3,3,1,5,55,31,19,9,8,4,8,97,,319,
2587,Miami Open,Hard,,M,20240317,12166344,60276,,,Nadia Podoroska,R,170,ARG,27,254282,,,Julia Riera,U,,ARG,22,6-7 6-4 6-1,3,RR,37,1,5,103,71,45,16,14,6,9,1,3,107,61,37,17,15,3,10,65,,106,
2587,Miami Open,Hard,,M,20240317,12166348,51387,,,Taylor Townsend,L,170,USA,28,64085,,,Laura Pigossi,R,164,BRA,29,6-4 6-4 0-0,3,RR,47,7,0,48,31,21,13,10,1,3,0,0,75,58,30,9,10,5,9,76,,110,
2619,Indian Wells,Hard,,M,20240317,12110074,228272,,,Iga Swiatek,R,176,POL,23,65950,,,Maria Sakkari,R,172,GRC,28,6-4 6-0 0-0,3,F,24,2,2,43,29,22,9,8,1,2,1,1,44,27,12,7,8,3,8,1,,9,
2587,Miami Open,Hard,,M,20240317,12166356,64968,,,Oceane Dodin,R,183,FRA,27,41404,,,Heather Watson,R,170,GBR,32,6-4 1-6 6-3,3,RR,35,8,9,72,39,27,14,13,4,9,11,6,79,52,35,10,13,3,8,79,,199,
2587,Miami Open,Hard,,M,20240317,12166360,71034,,,Rebecca Sramkova,R,179,SVK,27,124804,,,Rebeka Masarova,R,186,ESP,24,6-4 6-4 0-0,3,RR,38,4,2,54,41,30,9,10,1,2,6,4,64,38,26,11,10,1,4,105,,109,
2587,Miami Open,Hard,,M,20240317,12166346,53789,,,Harriet Dart,R,175,GBR,27,425590,,,Ena Koike,U,,JPN,,6-2 6-3 0-0,3,RR,50,1,2,54,29,23,14,8,1,1,1,3,67,45,24,11,9,3,7,100,,559,
2587,Miami Open,Hard,,M,20240317,12166357,198197,,,Emiliana Arango,R,,COL,23,137962,,,Kayla Day,L,173,USA,24,7-5(2) 5-7 6-4,3,RR,59,3,2,116,81,56,16,17,9,13,2,6,108,74,47,17,17,6,11,122,,128,
2587,Miami Open,Hard,,M,20240317,12166355,46304,,,Karolina Schmiedlova,R,176,SVK,29,150574,,,Anna Bondar,R,175,HUN,27,6-3 6-2 0-0,3,RR,35,0,1,57,44,33,7,9,1,1,7,0,48,31,18,7,8,4,7,74,,96,
2587,Miami Open,Hard,,M,20240317,12166343,45835,,,Storm Hunter,L,166,AUS,29,18808,,,Alize Cornet,R,173,FRA,34,7-6(2) 2-6 6-4,3,RR,58,0,7,111,84,48,12,15,10,16,1,7,99,72,44,9,15,7,12,144,,131,
2587,Miami Open,Hard,,M,20240317,12166345,110803,,,Greet Minnen,R,,BEL,26,18936,,,Wei Hsieh,R,169,TWN,38,6-1 6-4 0-0,3,RR,53,2,5,61,37,24,9,8,5,8,1,4,78,47,21,13,9,12,19,80,,667,
2587,Miami Open,Hard,,M,20240317,12166342,19876,,,Yanina Wickmayer,R,182,BEL,34,221410,,,Alycia Parks,R,185,USA,23,6-4 6-4 0-0,3,RR,50,0,5,64,42,29,8,10,1,4,7,10,72,36,24,13,10,3,8,166,,121,
2587,Miami Open,Hard,,M,20240317,12166353,220801,,,Jule Niemeier,R,178,DEU,24,72450,,,Nao Hibino,R,163,JPN,29,7-6(2) 2-6 6-4,3,RR,46,6,6,104,73,41,13,14,7,13,5,2,124,100,58,8,16,7,12,90,,94,
2587,Miami Open,Hard,,M,20240317,12166339,256104,,,Katie Volynets,R,170,USA,22,111189,,,Renata Zarazua,R,160,MEX,26,7-5(2) 4-6 6-1,3,RR,47,0,2,113,91,45,13,15,8,15,0,0,111,81,35,16,14,15,24,69,,98,
2587,Miami Open,Hard,,M,20240317,12166350,179300,,,Claire Liu,R,170,USA,24,217828,,,Kamilla Rakhimova,R,170,RUS,22,4-6 6-3 7-6(2),3,RR,78,8,0,110,69,44,24,16,7,11,2,5,97,58,41,17,15,4,8,114,,104,
2587,Miami Open,Hard,,M,20240317,12166351,37508,,,Laura Siegemund,R,168,DEU,36,297368,,,Robin Montgomery,L,178,USA,19,6-0 6-0 0-0,3,RR,41,0,3,49,39,26,5,6,3,3,3,5,50,30,12,7,6,9,15,72,,161,
2587,Miami Open,Hard,,M,20240317,12166340,141892,,,Maria Lourdes Carle,R,166,ARG,24,339456,,,Victoria Jimenez Kasintseva,L,180,AND,18,2-6 6-4 6-4,3,RR,62,0,4,93,79,40,6,14,9,17,0,6,91,70,36,8,14,6,14,87,,236,
2587,Miami Open,Hard,,M,20240317,12166359,252168,,,Clara Tauson,R,182,DNK,21,110299,,,Tamara Zidansek,R,168,SVN,26,6-4 6-3 0-0,3,RR,36,5,5,55,30,24,13,10,5,7,0,2,58,37,21,9,9,6,10,66,,112,
2587,Miami Open,Hard,,M,20240317,12166347,327924,,,Alexandra Eala,L,175,PHL,19,19202,,,Sara Errani,R,164,ITA,37,6-3 6-1 0-0,3,RR,29,4,3,58,34,23,9,8,5,8,0,2,40,29,8,4,8,2,9,162,,86,
2587,Miami Open,Hard,,M,20240318,12168268,60276,,,Nadia Podoroska,R,170,ARG,27,213943,,,Camila Osorio,R,170,COL,22,6-2 6-2 0-0,3,RR,34,4,0,48,34,20,13,8,2,3,1,2,52,33,19,6,8,5,10,65,,84,
2587,Miami Open,Hard,,M,20240318,12168588,198197,,,Emiliana Arango,R,,COL,23,327924,,,Alexandra Eala,L,175,PHL,19,2-6 7-5(2) 6-1,3,RR,45,2,3,84,65,38,4,13,4,11,3,5,104,56,29,17,14,10,19,122,,162,
2587,Miami Open,Hard,,M,20240318,12168396,252168,,,Clara Tauson,R,182,DNK,21,64968,,,Oceane Dodin,R,183,FRA,27,6-4 7-6(2) 0-0,3,RR,44,25,3,58,32,27,18,11,2,3,7,6,65,44,31,9,11,0,2,66,,79,
2587,Miami Open,Hard,,M,20240318,12168267,293867,,,Maria Timofeeva,R,167,RUS,20,69988,,,Tamara Korpatsch,R,170,DEU,29,6-2 6-1 0-0,3,RR,47,2,1,39,30,23,3,7,0,1,0,4,64,28,14,14,8,4,10,102,,73,
2587,Miami Open,Hard,,M,20240318,12168167,41524,,,Aleksandra Krunic,R,163,SRB,31,67757,,,Bernarda Pera,L,176,USA,29,6-4 6-3 0-0,3,RR,41,5,1,60,31,22,15,10,1,4,4,3,64,37,21,9,9,6,11,317,,97,
2587,Miami Open,Hard,,M,20240318,12168587,37508,,,Laura Siegemund,R,168,DEU,36,314519,,,Darja Semenistaja,U,,LVA,21,6-0 6-2 0-0,3,RR,54,0,1,53,42,26,8,7,2,2,0,0,39,25,13,3,7,2,7,72,,108,
2587,Miami Open,Hard,,M,20240318,12168621,141892,,,Maria Lourdes Carle,R,166,ARG,24,53789,,,Harriet Dart,R,175,GBR,27,1-6 7-6(2) 6-3,3,RR,72,0,6,101,67,36,15,15,6,14,1,2,94,49,29,20,13,5,11,87,,100,
2587,Miami Open,Hard,,M,20240318,12168383,46304,,,Karolina Schmiedlova,R,176,SVK,29,71034,,,Rebecca Sramkova,R,179,SVK,27,6-3 3-6 6-3,3,RR,47,6,3,79,45,31,19,14,2,5,8,3,76,51,35,10,13,3,7,74,,105,
2587,Miami Open,Hard,,M,20240318,12169430,256104,,,Katie Volynets,R,170,USA,22,19876,,,Yanina Wickmayer,R,182,BEL,34,3-6 6-3 6-3,3,RR,61,3,2,85,67,39,11,13,4,8,5,9,100,61,37,15,14,16,22,69,,166,
2587,Miami Open,Hard,,M,20240318,12169425,45835,,,Storm Hunter,L,166,AUS,29,220801,,,Jule Niemeier,R,178,DEU,24,6-4 7-5(2) 0-0,3,RR,48,5,3,74,49,35,7,11,4,7,3,6,57,29,19,10,11,1,6,144,,90,
2587,Miami Open,Hard,,M,20240318,12168384,51387,,,Taylor Townsend,L,170,USA,28,75825,,,Emina Bektas,R,,USA,31,6-2 5-7 6-3,3,RR,42,10,2,77,58,41,11,14,0,2,7,0,91,72,42,10,15,5,10,76,,107,
2587,Miami Open,Hard,,M,20240318,12168865,179300,,,Claire Liu,R,170,USA,24,110803,,,Greet Minnen,R,,BEL,26,6-3 6-2 0-0,3,RR,45,7,1,59,38,29,9,9,3,4,1,3,56,33,21,6,8,3,7,114,,80,
2587,Miami Open,Hard,,M,20240319,12169408,72376,,,Katerina Siniakova,R,174,CZE,28,41355,,,Ana Bogdan,R,171,ROU,31,6-2 6-4 0-0,3,R128,48,4,4,48,30,24,10,9,0,1,0,1,51,31,17,11,9,3,7,36,,57,
2587,Miami Open,Hard,,M,20240319,12169403,190996,,,Yue Yuan,R,178,CHN,25,189995,,,Anna Blinkova,R,179,RUS,25,6-4 6-2 0-0,3,R128,41,4,2,54,34,24,9,9,2,5,2,8,88,50,29,12,9,10,16,39,,60,
2587,Miami Open,Hard,,M,20240319,12169404,40994,,,Daria Saville,R,166,AUS,30,19607,,,Shuai Zhang,R,177,CHN,35,6-4 2-6 6-4,3,R128,55,2,2,88,82,45,9,14,10,17,0,2,83,76,39,16,14,7,14,82,,680,
2587,Miami Open,Hard,,M,20240319,12169409,261095,,,Peyton Stearns,R,173,USA,22,52025,,,Yafan Wang,R,170,CHN,30,6-2 6-3 0-0,3,R128,49,3,0,71,48,32,8,9,9,11,3,2,45,27,15,5,8,6,11,52,,71,
2587,Miami Open,Hard,,M,20240319,12169406,227431,,,Xinyu Wang,R,182,CHN,22,248326,,,Hailey Baptiste,R,,USA,22,7-6(2) 6-3 0-0,3,R128,36,6,2,65,38,32,17,11,3,4,2,5,60,28,23,15,10,3,5,42,,99,
2587,Miami Open,Hard,,M,20240319,12172402,252168,,,Clara Tauson,R,182,DNK,21,123824,,,Caroline Dolehide,R,178,USA,25,6-3 3-6 6-2,3,R128,50,3,5,79,46,33,15,13,4,7,6,4,75,52,37,7,13,6,11,66,,51,
2587,Miami Open,Hard,,M,20240319,12169407,318575,,,Diana Shnaider,L,,RUS,20,18251,,,Venus Williams,R,185,USA,44,6-3 6-3 0-0,3,R128,47,2,4,51,30,23,8,9,0,3,2,6,64,36,23,7,9,5,11,30,,516,
2587,Miami Open,Hard,,M,20240319,12172413,37508,,,Laura Siegemund,R,168,DEU,36,41524,,,Aleksandra Krunic,R,163,SRB,31,4-6 6-2 6-2,3,R128,45,1,2,92,67,39,11,13,6,11,3,3,103,66,37,9,13,10,18,72,,317,
2587,Miami Open,Hard,,M,20240319,12172410,51387,,,Taylor Townsend,L,170,USA,28,110055,,,Lucia Bronzetti,R,170,ITA,25,3-6 6-3 6-4,3,R128,43,4,5,81,58,43,12,14,3,5,5,4,87,53,37,16,14,4,7,76,,81,
2587,Miami Open,Hard,,M,20240319,12172414,337408,,,Brenda Fruhvirtova,R,,CZE,17,141892,,,Maria Lourdes Carle,R,166,ARG,24,6-3 6-3 0-0,3,R128,46,0,4,55,37,22,10,9,1,4,0,4,56,41,23,2,9,6,12,88,,87,
2587,Miami Open,Hard,,M,20240319,12172412,223148,,,Xiyu Wang,L,182,CHN,23,46304,,,Karolina Schmiedlova,R,176,SVK,29,6-1 6-3 0-0,3,R128,52,3,3,53,29,22,10,8,6,8,0,3,60,35,16,8,8,4,10,54,,74,
2587,Miami Open,Hard,,M,20240319,12169414,69050,,,Paula Badosa,R,180,ESP,26,35837,,,Simona Halep,R,168,ROU,32,1-6 6-4 6-3,3,R128,31,5,6,82,49,38,11,13,1,5,5,10,97,60,43,11,13,7,11,93,,1126,
2587,Miami Open,Hard,,M,20240319,12169411,45545,,,Yulia Putintseva,R,163,KAZ,29,99131,,,Cristina Bucsa,R,176,ESP,26,6-2 3-6 6-4,3,R128,49,1,2,91,64,36,11,14,7,14,1,1,98,64,34,11,13,4,12,35,,64,
2587,Miami Open,Hard,,M,20240319,12169412,36067,,,Lesia Tsurenko,R,174,UKR,35,42289,,,Magda Linette,R,171,POL,32,2-6 6-1 6-4,3,R128,64,0,5,86,62,40,5,12,8,13,3,4,100,65,41,9,13,11,18,59,,44,
2587,Miami Open,Hard,,M,20240319,12169410,247791,,,Diane Parry,R,170,FRA,21,72758,,,Jaqueline Cristian,R,182,ROU,26,7-6(2) 6-2 0-0,3,R128,38,3,2,67,31,23,22,10,2,3,3,1,65,38,25,11,10,4,7,53,,62,
2587,Miami Open,Hard,,M,20240319,12169413,18910,,,Caroline Wozniacki,R,177,DNK,34,206568,,,Clara Burel,R,176,FRA,23,6-1 6-4 0-0,3,R128,55,0,2,52,28,22,13,9,3,5,2,7,60,32,16,10,8,6,11,91,,45,
2587,Miami Open,Hard,,M,20240320,12172411,58515,,,Danielle Collins,R,178,USA,30,67757,,,Bernarda Pera,L,176,USA,29,3-6 6-1 6-1,3,R128,26,12,9,93,53,39,19,12,10,12,3,7,79,53,33,7,11,8,13,11,,97,
2587,Miami Open,Hard,,M,20240320,12169402,262594,,,Elina Avanesyan,R,172,RUS,21,336222,,,Erika Andreeva,R,,RUS,20,6-0 3-6 6-1,3,R128,32,1,1,63,51,35,6,11,0,1,0,0,61,39,23,9,11,1,6,77,,101,
2587,Miami Open,Hard,,M,20240320,12169398,45584,,,Lin Zhu,R,173,CHN,30,105463,,,Marie Bouzkova,R,180,CZE,25,6-2 6-4 0-0,3,R128,51,3,3,51,26,22,14,9,1,2,1,1,55,39,21,8,9,6,10,61,,40,
2587,Miami Open,Hard,,M,20240320,12169395,44309,,,Camila Giorgi,R,168,ITA,32,71250,,,Magdalena Frech,R,171,POL,26,6-4 6-2 0-0,3,R128,44,4,7,61,36,30,12,9,3,3,1,2,57,34,21,13,9,2,5,116,,58,
2587,Miami Open,Hard,,M,20240320,12172403,293867,,,Maria Timofeeva,R,167,RUS,20,215755,,,Varvara Gracheva,R,178,FRA,23,6-3 6-3 0-0,3,R128,44,1,2,50,26,20,14,9,1,2,1,3,58,37,23,6,9,3,7,102,,70,
2587,Miami Open,Hard,,M,20240320,12169401,23158,,,Sloane Stephens,R,170,USA,31,19578,,,Angelique Kerber,L,173,DEU,36,6-2 6-3 0-0,3,R128,37,0,1,58,43,30,8,9,1,2,0,3,59,43,25,4,8,4,8,50,,221,
2587,Miami Open,Hard,,M,20240320,12172409,179300,,,Claire Liu,R,170,USA,24,19704,,,Petra Martic,R,181,HRV,33,6-4 6-1 0-0,3,R128,32,3,2,50,29,19,14,9,3,5,3,3,51,27,19,5,8,3,8,114,,85,
2587,Miami Open,Hard,,M,20240320,12172406,198197,,,Emiliana Arango,R,,COL,23,19520,,,Tatjana Maria,R,172,DEU,36,6-2 6-3 0-0,3,R128,49,0,1,62,54,33,6,8,7,8,4,0,46,22,12,12,9,4,9,122,,63,
2587,Miami Open,Hard,,M,20240320,12172407,60276,,,Nadia Podoroska,R,170,ARG,27,311012,,,Ashlyn Krueger,R,185,USA,20,6-4 6-2 0-0,3,R128,38,1,0,57,40,27,12,9,3,3,1,2,56,32,20,13,9,7,10,65,,75,
2587,Miami Open,Hard,,M,20240320,12169396,42459,,,Shelby Rogers,R,175,USA,31,306421,,,Linda Fruhvirtova,R,172,CZE,19,4-6 6-4 6-2,3,R128,42,2,2,92,53,32,23,14,3,6,6,4,81,56,40,14,14,5,10,365,,147,
2587,Miami Open,Hard,,M,20240320,12172408,41374,,,Viktoriya Tomova,R,170,BGR,29,69988,,,Tamara Korpatsch,R,170,DEU,29,6-2 6-4 0-0,3,R128,58,0,1,56,40,25,9,9,3,5,1,3,62,43,20,11,9,6,11,48,,73,
2587,Miami Open,Hard,,M,20240320,12169397,50641,,,Donna Vekic,R,179,HRV,28,20732,,,Karolina Pliskova,R,186,CZE,32,6-4 2-6 6-2,3,R128,31,9,3,85,54,38,15,13,5,8,6,7,91,59,39,12,13,8,12,37,,46,
2587,Miami Open,Hard,,M,20240320,12172404,256104,,,Katie Volynets,R,170,USA,22,91960,,,Sofia Kenin,R,170,USA,25,6-2 4-6 6-3,3,R128,42,3,2,77,61,35,9,13,2,6,0,5,105,82,39,13,14,9,16,69,,49,
2587,Miami Open,Hard,,M,20240320,12172405,45835,,,Storm Hunter,L,166,AUS,29,153860,,,Martina Trevisan,L,160,ITA,30,6-3 3-0 0-0,3,R128,21,0,2,32,20,16,8,6,0,0,1,3,35,26,15,3,6,2,5,144,,89,
2587,Miami Open,Hard,,M,20240320,12169400,66476,,,Naomi Osaka,R,180,JPN,26,264980,,,Elisabetta Cocciaretto,R,166,ITA,23,6-3 6-4 0-0,3,R128,43,6,2,49,21,18,22,10,0,0,2,2,59,38,24,10,9,5,7,113,,43,
2587,Miami Open,Hard,,M,20240320,12169399,19847,,,Arantxa Rus,L,180,NLD,33,60392,,,Sara Sorribes Tormo,R,176,ESP,27,6-0 6-3 0-0,3,R128,52,3,0,52,36,26,11,8,3,3,1,3,52,38,19,6,7,3,7,56,,55,
2587,Miami Open,Hard,,M,20240321,12156330,65950,,,Maria Sakkari,R,172,GRC,28,190996,,,Yue Yuan,R,178,CHN,25,6-2 6-2 0-0,3,R64,44,2,0,47,30,24,9,8,3,4,2,1,58,31,18,8,8,4,9,9,,39,
2587,Miami Open,Hard,,M,20240321,12156329,51387,,,Taylor Townsend,L,170,USA,28,78551,,,Elise Mertens,R,179,BEL,28,6-2 6-2 0-0,3,R64,59,4,2,48,34,26,8,8,2,2,1,4,48,22,11,14,8,1,5,76,,33,
2587,Miami Open,Hard,,M,20240321,12156320,59702,,,Beatriz Haddad Maia,L,185,BRA,28,247791,,,Diane Parry,R,170,FRA,21,3-6 6-1 6-4,3,R64,61,4,1,97,75,42,13,13,6,8,6,0,85,56,27,16,13,2,6,20,,53,
2587,Miami Open,Hard,,M,20240321,12175895,110803,,,Greet Minnen,R,,BEL,26,36067,,,Lesia Tsurenko,R,174,UKR,35,7-5(2) 6-1 0-0,3,R64,30,2,3,55,37,27,6,9,3,6,0,3,85,59,30,8,10,10,17,80,,59,
2587,Miami Open,Hard,,M,20240321,12156339,90664,,,Anhelina Kalinina,R,180,UKR,27,18910,,,Caroline Wozniacki,R,177,DNK,34,5-7 7-5(2) 6-4,3,R64,62,5,2,120,83,47,22,17,14,19,1,7,130,82,45,24,17,15,21,47,,91,
2587,Miami Open,Hard,,M,20240321,12156324,179146,,,Anna Kalinskaya,R,175,RUS,25,223148,,,Xiyu Wang,L,182,CHN,23,6-2 6-2 0-0,3,R64,54,3,2,54,42,32,6,8,2,2,4,3,53,31,20,8,8,5,9,18,,54,
2587,Miami Open,Hard,,M,20240321,12156331,64496,,,Jelena Ostapenko,R,177,LVA,27,37508,,,Laura Siegemund,R,168,DEU,36,7-6(2) 6-4 0-0,3,R64,52,3,8,80,43,34,16,11,3,6,4,2,76,65,37,4,11,5,9,14,,72,
2587,Miami Open,Hard,,M,20240321,12156316,62924,,,Katie Boulter,R,182,GBR,27,337408,,,Brenda Fruhvirtova,R,,CZE,17,7-6(2) 1-0 0-0,3,R64,14,3,1,37,18,15,7,6,2,4,0,6,57,33,20,8,7,5,8,29,,88,
2587,Miami Open,Hard,,M,20240321,12156337,189986,,,Dayana Yastremska,R,175,UKR,24,40994,,,Daria Saville,R,166,AUS,30,7-5(2) 7-5(2) 0-0,3,R64,69,3,2,74,47,29,13,12,4,8,0,5,87,66,38,5,12,8,14,27,,82,
2587,Miami Open,Hard,,M,20240321,12156327,227431,,,Xinyu Wang,R,182,CHN,22,66968,,,Veronika Kudermetova,R,175,RUS,27,6-3 6-2 0-0,3,R64,50,1,4,61,40,32,9,9,2,3,1,4,66,40,20,13,8,3,7,42,,38,
2587,Miami Open,Hard,,M,20240321,12156325,186312,,,Elena Rybakina,R,184,KAZ,25,252168,,,Clara Tauson,R,182,DNK,21,3-6 7-5(2) 6-4,3,R64,59,6,5,94,59,41,19,16,5,10,2,7,102,73,46,15,15,9,14,4,,66,
2587,Miami Open,Hard,,M,20240321,12156321,45545,,,Yulia Putintseva,R,163,KAZ,29,128584,,,Liudmila Samsonova,R,182,RUS,25,6-1 4-6 6-3,3,R64,51,2,0,82,61,40,10,13,3,6,1,8,80,38,24,18,13,8,14,35,,15,
2587,Miami Open,Hard,,M,20240321,12156322,257784,,,Qinwen Zheng,R,178,CHN,21,72376,,,Katerina Siniakova,R,174,CZE,28,4-6 6-3 1-0,3,R64,18,4,1,65,41,33,8,10,1,4,2,1,56,37,23,7,10,2,6,8,,36,
